#{"t_start": 1640326699.8127866, "env_id": null}
r,l,t 
-1.144537,34,466.335987
0.427909,33,466.38285
-0.286376,39,466.432337
0.770128,27,466.450321
0.485438,38,466.497185
0.941793,35,466.54405
-0.035457,37,466.590913
0.31629,26,466.625488
-0.017743,33,466.665765
0.313352,30,466.689119
-0.067945,29,466.735983
0.513789,36,466.767226
0.509673,32,466.81409
0.554767,27,466.845332
1.466576,31,466.876575
1.11533,31,466.923439
0.546427,35,466.954681
0.354469,31,467.00296
1.727765,36,467.046885
0.540734,32,467.082153
1.077585,41,467.129018
0.990532,45,467.175881
0.372141,22,467.207124
1.423308,32,467.238366
0.431742,37,467.28911
1.014102,33,467.335974
1.533677,36,467.367217
0.651874,41,467.414081
1.944456,37,467.460945
0.669022,34,467.507808
1.344896,38,467.554673
1.122293,39,467.604668
0.70215,35,467.646117
-0.703059,39,467.767282
0.252071,44,467.814147
0.795784,40,467.861011
0.584591,25,467.892253
0.607248,29,467.923496
-1.054202,39,467.97036
1.314918,27,468.001602
1.393164,34,468.048466
1.013331,33,468.079709
0.959904,24,468.110951
0.478003,27,468.142194
1.609992,32,468.189058
1.516794,36,468.235801
0.344702,36,468.278708
0.851773,36,468.320344
1.417534,25,468.351587
0.220777,35,468.382829
0.323803,38,468.429693
1.547954,25,468.460936
1.558034,32,468.492179
0.940674,33,468.539043
0.618404,36,468.585907
0.786063,37,468.632727
0.467945,41,468.683005
0.548141,35,468.720333
1.666361,32,468.751576
1.489492,36,468.79844
1.585729,33,469.615772
-0.138533,42,469.667034
0.60694,30,469.689084
1.502245,39,469.75157
1.569463,24,469.782813
1.188626,34,469.814054
0.249634,34,469.860918
0.331717,30,469.892161
0.566379,31,469.939025
0.679133,37,469.970268
0.710852,28,470.017131
1.997997,47,470.062881
0.254634,32,470.109745
0.581927,29,470.140987
1.467472,28,470.17223
-0.58311,38,470.219094
0.888848,33,470.264724
0.698347,24,470.289075
0.150322,29,470.320318
1.713137,41,470.367182
0.849719,28,470.398425
0.106613,30,470.445288
1.575575,33,470.476531
1.487923,34,470.523395
1.451548,40,470.570259
1.749641,35,470.612752
1.938468,33,470.652646
0.776512,29,470.68855
0.778394,35,470.720384
1.358753,34,470.767248
-0.233869,27,470.798491
0.583961,27,470.829733
1.635513,28,470.860976
0.888531,35,470.907839
-0.080953,32,470.939083
1.326701,39,470.985946
0.822511,25,471.017189
1.085903,25,471.048431
1.674273,34,471.095295
0.574971,30,471.126538
1.165801,25,471.15778
0.721443,40,471.204644
1.280307,34,471.248978
0.501785,24,471.277675
0.422836,39,471.320307
0.687343,36,471.367171
0.109986,30,471.398413
1.050187,38,471.445277
1.015785,33,471.47652
1.188767,31,471.523383
-2.28252,32,471.554626
1.642939,24,471.585869
0.032879,32,471.627712
0.782305,27,471.66003
0.150501,34,471.689065
1.003104,30,471.735929
0.420223,32,471.767171
1.485544,30,471.814035
0.838225,32,471.856387
0.612397,36,471.895557
0.146127,36,471.942422
0.874503,23,471.958043
1.044601,34,472.004906
0.830528,40,472.05177
0.692303,33,472.083013
1.703869,37,472.129877
1.445549,23,472.16112
0.552472,32,472.192362
1.030127,34,472.239226
1.46786,36,472.289052
0.247119,33,472.320294
1.563578,31,472.367158
0.817171,33,472.398401
1.845841,43,472.457197
0.865043,37,472.486804
1.755141,24,472.518047
0.225489,39,472.564911
0.627966,31,472.614726
-0.107293,31,472.65094
-0.7631,33,472.689119
-0.192895,26,472.72036
0.290323,27,472.751603
0.587779,27,472.782845
0.235144,34,472.814089
1.68468,31,472.860952
1.556414,30,472.892195
-0.058161,34,472.939059
0.982779,29,472.970302
0.405574,33,473.001544
-0.197846,33,473.052649
0.615963,18,473.070635
0.56948,29,473.101877
1.272945,28,473.13312
0.690662,33,473.179984
0.587269,26,473.211227
0.690225,31,473.242469
0.532721,29,473.283637
0.746213,35,473.320282
1.477956,33,473.351525
1.180774,30,473.398389
1.666207,37,473.429632
1.530979,31,473.476495
0.615297,35,473.523359
1.334963,41,473.570223
1.420503,30,473.608737
1.870829,31,473.646043
1.962292,39,473.689108
0.82821,37,473.735972
1.225119,34,473.767215
0.117086,33,473.814079
0.467167,28,473.845321
0.662991,32,473.892185
1.289231,38,473.939049
-0.164526,32,473.970293
-0.549912,39,474.017156
1.639523,32,474.064019
0.04014,31,474.095263
0.96094,27,474.126505
-0.207888,28,474.157748
1.177184,21,474.18899
1.682006,26,474.220233
1.264777,40,474.27465
0.677513,29,474.304652
0.897653,42,474.351516
1.527852,29,474.382758
1.835677,41,474.429623
1.0864,35,474.476486
0.285837,35,475.28902
0.560436,38,475.41399
1.155189,37,475.460854
1.169939,34,475.503912
0.442187,33,475.535501
1.582766,44,475.582365
0.950831,39,475.64203
1.109677,27,475.674942
1.08612,30,475.704699
0.421283,27,475.735941
0.053187,38,475.782806
0.618455,21,475.814048
-0.027318,36,475.860911
-0.014432,36,475.892154
0.106448,37,475.939018
-0.358855,38,475.985883
0.301529,33,476.032746
0.499341,34,476.063989
0.803719,31,476.114727
1.198257,29,476.146336
1.905931,35,476.177579
-0.517398,31,476.224443
0.07119,25,476.259665
1.372774,32,476.289002
1.104655,41,476.335866
0.97456,37,476.38273
0.420466,33,476.413972
0.086313,33,476.460836
0.473755,23,476.492079
-0.280312,34,476.523321
0.16366,34,476.570185
0.677973,24,476.605714
0.577455,26,476.63663
0.761253,29,476.671537
0.958318,31,476.703716
1.124256,39,476.750581
1.148207,30,476.781823
0.657929,26,476.813065
0.232423,33,476.859929
-0.040704,41,476.906793
1.147773,33,476.938036
-0.425044,32,476.9849
0.777093,30,477.016142
0.710913,32,477.063007
0.225787,33,477.094255
1.879651,28,477.125492
1.415142,29,477.156734
1.035395,30,477.203598
0.950425,39,477.250462
0.201562,36,477.296452
0.318961,33,477.332421
0.164822,29,477.363665
0.360819,40,477.410528
1.065995,40,477.457392
-0.005848,35,477.504257
0.370821,28,477.535499
1.762323,28,477.566742
1.577078,23,477.597984
0.639667,26,477.632622
1.703643,29,477.667624
-0.112093,29,477.690581
1.081133,30,477.737447
0.135391,31,477.768689
0.020773,35,477.815553
1.2974,30,477.846795
1.082737,31,477.895062
0.35392,31,477.93303
1.343487,23,477.948652
0.573989,35,477.995516
0.387002,33,478.026758
0.03653,42,478.089243
0.269882,36,478.120486
1.070405,43,478.182971
1.587109,33,478.214214
0.681565,40,478.271607
0.738457,36,478.304606
0.419215,31,478.35147
1.325717,39,478.398334
0.871467,32,478.429577
0.974771,28,478.460819
0.358782,37,478.514148
1.542894,30,478.535933
1.258565,27,478.567176
0.992613,20,478.606682
0.960998,25,478.636602
1.359593,34,478.677902
1.140364,29,478.704596
1.011474,22,478.735839
1.209123,40,478.782702
1.031867,34,478.813945
0.561893,32,478.860809
0.324776,35,478.892051
0.506228,35,478.938916
1.565381,44,478.98578
1.294203,30,479.032643
0.707223,42,479.079507
-0.155858,25,479.117227
1.465226,32,479.15153
0.616818,33,479.182773
0.468433,34,479.229636
-0.412021,34,479.274593
0.426331,22,479.289034
0.96926,36,479.335898
0.33615,32,479.367141
0.817706,28,479.414005
1.565343,32,479.445247
-0.515303,31,479.47649
0.087574,35,479.523354
0.117175,31,479.554596
1.401345,34,479.607662
1.403081,32,479.645977
1.790558,34,479.686867
1.354555,31,479.723684
0.574484,31,479.753292
0.435377,32,479.784535
1.484998,29,479.831399
0.188172,27,479.862642
1.042954,39,479.909505
1.429916,31,479.940748
0.530468,30,479.987612
-0.612528,30,480.018856
1.537733,32,480.065719
0.147696,33,480.096961
1.584636,31,480.128204
1.522843,39,480.175067
1.060276,20,480.20631
1.612361,34,481.016814
0.197826,27,481.048056
0.373277,36,481.094921
0.894122,44,481.141785
0.771558,32,481.188648
1.123749,26,481.219891
0.608367,36,481.266584
0.90761,31,481.288944
0.88942,31,481.335809
1.73334,37,481.382673
1.423589,39,481.429536
0.990914,46,481.4764
-0.003617,27,481.507643
0.481756,28,481.553011
0.873515,34,481.586614
-1.09089,40,481.641867
1.021184,37,481.686747
0.121925,30,481.720192
1.323121,42,481.767056
-0.066485,30,481.798299
0.44802,28,481.845163
-0.648665,35,481.876406
-0.027527,38,481.923269
0.10409,36,481.970133
0.490068,32,482.016997
0.820624,30,482.04824
0.650546,32,482.079482
0.940128,34,482.126346
0.799164,39,482.257602
1.012083,37,482.288936
0.808792,30,482.3358
1.663115,34,482.367043
1.092472,37,482.413907
1.147918,24,482.445149
1.825204,31,482.476392
0.632324,29,482.507635
0.919057,28,482.554498
1.160122,28,482.585741
0.066587,29,482.622589
0.671497,32,482.66091
1.035787,36,482.688929
1.481113,34,482.735794
0.814142,34,482.785496
1.600092,47,482.833753
0.11479,22,482.864995
1.606577,35,482.896254
1.737301,30,482.943102
1.642801,32,482.974344
1.099697,28,483.005587
1.213893,36,483.052452
0.254071,32,483.083694
0.243337,25,483.114936
1.734973,34,483.1618
-0.380439,31,483.193043
0.559427,28,483.224285
1.20922,38,483.284537
0.559637,38,483.320166
0.830491,43,483.380806
1.677291,37,483.4184
1.007126,30,483.449643
1.569465,27,483.480885
1.126539,33,483.527749
0.083431,34,483.558992
1.513268,25,483.590234
0.578799,31,483.640256
1.171198,34,483.682143
0.615326,33,483.720164
0.276122,32,483.751406
1.746673,29,483.782649
1.381352,36,483.829513
1.291359,25,483.860756
1.09774,33,483.907619
-0.009368,38,483.959602
0.88338,28,483.993555
0.678735,28,484.021222
-0.149625,36,484.068087
0.353672,33,484.099328
0.72393,37,484.146193
1.064101,26,484.177435
0.381629,30,484.208678
0.770597,39,484.267552
0.458869,30,484.288913
1.652767,38,484.335776
0.876202,28,484.367019
1.394163,31,484.413882
1.011205,27,484.445125
0.809047,27,484.476368
0.609021,25,484.50761
1.062405,35,484.554475
0.363301,31,484.591388
0.379903,28,484.629565
0.901233,32,484.669515
0.605712,30,484.704527
1.494407,27,484.73577
0.650765,29,484.767012
1.645052,36,484.813876
0.615045,37,484.845119
0.489592,34,484.891983
1.196661,25,484.923225
1.420562,37,484.970089
1.429898,36,485.016953
-0.406407,34,485.048196
1.017348,31,485.095059
1.294458,30,485.126302
0.736088,24,485.159983
0.243964,28,485.186935
0.548855,39,485.233799
0.712144,37,485.284492
1.836371,26,485.30452
1.7281,39,485.351384
1.024767,47,485.413869
0.119171,36,485.445112
1.140753,31,485.491975
1.303195,27,485.523218
0.7351,38,485.570082
1.580158,36,485.616568
0.205603,32,485.654879
0.194662,29,485.688896
0.986315,41,485.73576
0.608241,31,485.776452
1.233097,26,485.803169
0.086353,38,485.850033
-0.606234,36,485.896897
1.934401,32,485.928139
1.246071,38,485.975003
1.061547,34,486.798218
0.37066,33,486.829461
1.063949,35,486.876324
1.051867,33,486.907567
0.653705,38,486.954431
0.615932,36,487.008141
1.603888,24,487.036757
-0.024842,35,487.068
1.419963,41,487.114865
1.188254,36,487.161728
1.113656,26,487.192971
1.329098,30,487.239834
1.668893,31,487.276497
0.190532,31,487.304502
1.683316,21,487.335745
0.74168,39,487.382608
0.791152,34,487.413851
0.10249,36,487.460715
0.117509,41,487.507579
0.24129,36,487.554443
0.881542,32,487.598289
0.41943,31,487.634238
0.651776,44,487.687095
0.914966,26,487.704494
1.35164,39,487.751359
-2.139518,35,487.798222
1.259724,35,487.845086
-0.135604,31,487.876328
0.497258,41,487.938814
1.497787,26,487.970057
0.965779,39,488.01692
0.086217,36,488.048163
-0.355681,35,488.095027
1.166643,31,488.12627
1.281693,33,488.180131
0.227298,36,488.220107
0.81335,35,488.264512
1.183169,33,488.29099
0.121289,36,488.337855
1.682178,42,488.384718
0.649569,30,488.431582
-0.577216,39,488.478446
1.424937,40,488.52531
1.712139,34,488.556552
-0.053892,29,488.587795
1.131764,30,488.63848
0.527559,32,488.676497
0.590523,31,488.704482
0.429943,32,488.751347
-0.397516,29,488.786015
1.440981,42,488.822209
0.359673,29,488.869074
1.318084,31,488.900316
1.001864,33,488.931559
1.899549,37,488.978422
1.970791,40,489.119015
0.620361,26,489.15026
1.665626,35,489.1815
1.22202,39,489.228363
1.216902,38,489.286448
1.803178,30,489.320099
1.144857,35,489.351341
0.983958,27,489.396796
0.318007,34,489.435044
0.617784,35,489.466285
1.724001,34,489.51315
0.868024,33,489.544393
0.424821,29,489.591256
0.424698,38,489.639199
0.260463,35,489.682084
1.577645,32,489.720095
1.216258,38,489.751337
0.542013,33,489.798201
1.003446,39,489.845065
1.922258,26,489.876307
0.127524,33,489.923172
0.345768,29,489.954414
1.176834,42,490.003457
0.404012,39,490.050321
0.34041,31,490.081564
0.658163,35,490.128428
0.699092,33,490.175292
0.353546,29,490.206534
0.578219,26,490.237777
0.846078,42,490.288841
0.73245,36,490.335706
0.793075,27,490.366948
1.471622,36,490.39819
0.13032,29,490.445055
1.899701,35,490.476297
1.023517,37,490.523161
-0.364481,33,490.570025
0.698655,33,490.613372
0.43033,35,490.656505
0.084186,26,490.687422
1.611563,37,490.720079
0.191735,40,490.766943
0.307429,32,490.813807
1.368973,29,490.845049
-0.018201,35,490.891913
1.767143,48,490.938777
1.464252,41,491.001263
1.573006,40,491.048126
0.924845,34,491.079369
-0.521373,38,491.126233
1.270024,33,491.173097
0.529688,27,491.207541
0.028368,27,491.236809
0.063415,33,491.279436
1.809097,38,491.320075
0.696702,32,491.351317
1.687369,33,491.398182
1.9065,29,491.429424
0.038762,35,491.476287
0.720387,28,491.50753
0.164529,31,491.538773
-0.169115,40,491.585636
1.895051,24,491.62349
1.115849,35,491.665798
0.293935,36,491.704451
0.181065,24,491.735693
1.146513,34,491.766936
0.879265,26,492.578442
0.251403,29,492.615492
0.542116,36,492.659787
1.691487,30,492.688826
-0.055252,33,492.720068
1.01567,31,492.766932
1.435817,38,492.813796
1.619015,27,492.845038
0.688955,32,492.876281
0.595775,32,492.923146
0.37731,30,492.954388
0.878603,29,492.98563
0.722345,36,493.042612
1.807935,27,493.062614
0.474127,31,493.109478
1.195022,39,493.156342
1.488038,31,493.187585
1.266809,33,493.234449
0.289911,36,493.280408
-0.238751,34,493.320048
0.883562,33,493.351291
0.780611,35,493.398154
1.504464,29,493.429397
0.827293,30,493.46064
0.159109,30,493.507504
-1.64392,37,493.538746
0.867355,40,493.58561
1.092919,34,493.641411
0.567405,31,493.678312
-1.793944,35,493.720046
1.563361,36,493.751288
0.810809,33,493.798152
0.48215,33,493.829395
-0.236228,34,493.876259
0.039397,40,493.923123
0.572609,36,493.969987
1.588495,27,494.00123
0.244461,39,494.048094
0.304058,39,494.094957
0.775689,23,494.1262
0.308977,27,494.157443
1.903954,31,494.188686
0.216673,27,494.235549
1.55312,32,494.273678
1.224223,35,494.30442
0.926424,35,494.351284
0.717315,35,494.398147
0.353696,24,494.413769
0.447081,35,494.460632
0.027159,29,494.491875
0.30914,30,494.538739
0.811589,37,494.569982
0.743891,34,494.62845
1.305297,32,494.667761
1.27471,34,494.704415
-0.040826,34,494.735657
1.255931,25,494.7669
1.406737,30,494.813765
0.357709,38,494.859504
1.226917,36,494.902933
-0.737303,42,494.952842
1.453959,34,494.984084
1.006855,29,495.015327
1.558463,28,495.04657
0.890767,34,495.093433
0.839102,35,495.140297
1.523123,25,495.17154
0.604382,29,495.202783
0.732988,31,495.234025
0.830894,36,495.288787
1.033156,31,495.320029
0.5604,34,495.366893
-0.285041,25,495.382515
0.430389,32,495.429379
1.674139,38,495.480702
1.602606,35,495.511019
-0.101647,29,495.542262
1.664409,32,495.589126
1.669693,32,495.632409
0.374271,24,495.662444
0.034444,32,495.688784
1.663109,37,495.735648
0.700355,31,495.76689
-0.171953,33,495.813755
1.374646,34,495.923103
1.627071,28,495.969968
1.026085,24,496.00121
1.573204,27,496.032453
1.481816,32,496.073868
1.67739,29,496.102478
1.190683,28,496.139143
0.368094,34,496.170387
-0.109351,37,496.21725
0.019764,37,496.272393
0.308454,29,496.304394
1.039684,32,496.335636
0.708453,29,496.366879
1.243647,31,496.413743
0.400842,31,496.444986
0.590959,35,496.491849
-0.443863,36,496.523092
0.115959,39,496.569956
-0.293767,34,496.62442
0.619044,33,496.663434
1.40567,18,496.685375
0.360175,30,496.718973
0.648455,35,496.75464
1.3486,26,496.785883
1.091841,30,496.817126
1.737313,30,496.86399
0.463747,30,496.895233
1.365885,32,496.926475
1.27044,27,496.973338
0.302508,31,497.004581
0.929595,29,497.035824
0.507848,29,497.067067
1.303392,36,497.113931
1.681777,31,497.145173
0.620419,29,497.192038
1.667983,30,497.22328
1.57079,35,497.272386
0.964209,23,497.300311
0.801233,36,497.334137
1.420852,34,497.381001
0.51631,33,497.412243
0.949229,40,497.459107
0.641729,40,497.50597
1.90401,27,497.537213
0.086821,25,498.3372
1.280248,31,498.384063
0.656693,32,498.415306
0.572483,32,498.46217
0.905837,33,498.504634
0.330497,32,498.535416
0.609797,38,498.58228
1.711031,35,498.631378
1.397614,31,498.669688
1.215465,38,498.704368
0.694964,36,498.751232
1.087911,27,498.782474
-1.195982,30,498.813717
0.619242,39,498.860581
0.468851,29,498.907444
0.58805,36,498.938688
1.301292,25,498.96993
0.094022,33,499.016794
0.936743,30,499.048037
1.418052,28,499.079279
-0.208742,33,499.128942
1.334548,29,499.161552
0.352736,33,499.192796
0.736473,32,499.239659
0.48403,31,499.280344
1.951554,28,499.304363
1.506819,33,499.351227
0.640151,39,499.398091
0.234947,36,499.429333
-0.272505,31,499.476197
-0.32335,31,499.50744
0.213178,44,499.554304
0.888535,25,499.585546
-0.26851,43,499.649728
0.456832,31,499.688746
1.360482,40,499.736438
1.518488,25,499.754822
0.732615,30,499.786066
1.969928,39,499.83293
0.68426,26,499.864173
1.423518,20,499.895414
0.941367,32,499.926657
0.650954,37,499.989143
0.662474,44,500.036007
1.463794,37,500.08287
-0.062798,36,500.129734
0.722586,37,500.160977
1.668562,37,500.207841
1.436365,28,500.254705
0.358408,30,500.288722
0.609943,32,500.328207
1.788522,34,500.356245
-0.169895,32,500.40311
0.899191,28,500.434352
0.429968,32,500.465595
0.325591,32,500.512458
0.964782,40,500.559322
1.010705,29,500.590565
-0.554231,37,500.643042
0.656912,31,500.680327
1.056445,44,500.719964
0.928792,27,500.751207
1.239413,36,500.798071
0.87006,22,500.829313
0.416728,22,500.860555
1.088105,25,500.891798
0.191712,34,500.931745
1.502093,30,500.967999
1.744763,27,500.999242
0.389967,31,501.030484
0.771313,31,501.061727
1.124751,34,501.108591
0.824487,26,501.139833
1.16579,31,501.171076
0.420585,34,501.21794
1.070997,38,501.272341
-0.995114,34,501.304336
-0.00308,33,501.3512
1.752085,27,501.382442
0.918817,28,501.413685
0.115321,24,501.444927
0.090681,27,501.47617
0.238691,27,501.510446
0.026445,27,501.5364
-0.938939,29,501.567643
-1.261504,39,501.623367
1.128089,34,501.664674
-0.320596,42,501.704335
0.086991,28,501.735578
1.057172,38,501.782442
1.880354,25,501.813685
0.561704,31,501.860548
1.367791,29,501.891791
0.40519,29,501.923033
1.323364,40,501.969898
1.043581,36,502.016762
0.656503,23,502.048004
0.559429,36,502.097934
0.522794,38,502.136147
0.996094,32,502.16739
1.591273,31,502.214254
1.823511,38,502.266341
0.191449,32,502.304325
0.978342,23,502.319946
1.459697,36,502.36681
1.245902,36,502.413674
1.270149,29,502.444916
1.240104,32,502.476159
1.473248,23,502.507401
0.044035,43,502.554266
0.735487,28,502.601129
1.895115,20,502.626343
1.154325,36,502.670343
1.247567,26,502.688695
1.190376,33,502.799876
0.83456,37,502.84674
1.520221,38,502.893604
0.810282,35,502.940468
0.534719,31,502.971711
0.919168,38,503.018575
0.045163,31,503.049818
1.321806,36,503.096681
1.38562,26,503.127924
0.450462,30,503.159166
1.543742,41,503.20603
1.045615,36,503.264369
1.170902,25,503.288691
0.808986,36,504.110255
1.308278,35,504.141497
0.28129,34,504.188361
0.918357,35,504.219604
1.516054,28,504.270333
0.028729,26,504.288682
1.169167,33,504.335546
0.590341,37,504.382411
0.747224,28,504.413653
0.293914,36,504.460517
0.81883,41,504.507381
1.6714,24,504.538623
1.069192,34,504.581306
0.780715,29,504.618383
0.245249,34,504.660331
1.815157,24,504.688674
-0.509906,31,504.719917
0.200908,35,504.766781
1.694533,32,504.798024
1.53721,34,504.844888
0.289304,34,504.87613
1.582287,36,504.922994
0.59167,35,504.969858
-0.338,41,505.016722
0.046132,41,505.063586
1.57317,33,505.094828
0.433287,28,505.141692
1.166253,33,505.181371
1.098063,32,505.217709
1.71716,40,505.270323
0.272585,28,505.288676
1.074744,34,505.33554
0.427037,31,505.366783
0.784944,29,505.413646
1.364623,35,505.444889
0.280808,35,505.491753
0.588053,32,505.538617
0.514555,29,505.56986
0.514924,24,505.601102
1.532131,37,505.650686
-0.084903,38,505.688665
0.513529,38,505.735529
1.42382,34,505.781941
1.799782,39,505.818567
1.473469,31,505.865431
0.754885,35,505.896673
1.357873,24,505.927916
1.051794,37,505.97478
1.642937,37,506.021644
1.148866,36,506.068508
-0.580718,33,506.099751
1.698665,26,506.130994
0.836197,41,506.177857
0.258559,27,506.224721
1.279707,25,506.255327
1.099322,42,506.304434
1.75918,38,506.351298
0.48057,29,506.385245
0.891378,25,506.409329
0.803269,41,506.456193
1.885656,27,506.487436
1.429597,32,506.5343
2.008514,33,506.565542
0.876218,36,506.616346
1.335205,29,506.651647
1.087848,36,506.688654
0.360129,35,506.735518
0.878859,30,506.766761
1.979414,26,506.798004
0.979821,26,506.829246
1.261645,43,506.87611
1.576022,25,506.907353
0.392637,37,506.954216
0.257015,44,507.011025
0.299287,30,507.045314
0.692873,23,507.060935
0.836713,39,507.107799
0.77719,28,507.139042
1.265682,23,507.170285
0.94636,32,507.21715
0.903187,28,507.248391
1.325249,33,507.288663
0.974387,32,507.319906
0.027389,34,507.36677
0.230475,35,507.398012
0.607708,38,507.444876
0.101877,36,507.49174
1.735758,40,507.538604
1.76798,39,507.594375
1.748408,33,507.633317
1.834525,38,507.680553
0.945698,36,507.719884
0.480585,31,507.751127
1.026772,33,507.797991
0.881959,32,507.829233
0.849424,38,507.876097
1.413964,34,507.90734
0.669295,39,507.954204
0.824695,37,508.016689
0.77244,31,508.047932
-1.7356,30,508.079175
1.726484,30,508.126038
0.752683,31,508.15728
1.03604,31,508.201977
1.256765,36,508.23871
0.33675,30,508.28123
0.332452,36,508.319887
0.94271,25,508.35113
-0.458732,25,508.382372
1.586423,32,508.413615
1.048076,33,508.460479
0.259186,29,508.491722
0.453695,39,508.538586
1.236881,35,508.569829
0.03156,40,508.633277
-0.075345,33,508.672561
1.228296,28,508.704251
0.414926,36,508.751114
0.725788,34,508.792465
0.092254,30,508.828532
0.633227,32,508.863792
0.040669,32,508.895035
0.718012,35,508.941899
0.132483,37,508.988763
0.737185,34,509.797961
0.135315,41,509.844824
-0.228682,33,509.891688
0.010487,40,509.938552
1.186928,32,509.969795
0.450697,36,510.019924
0.976806,31,510.066789
0.354202,30,510.098031
1.367654,34,510.144895
0.531103,30,510.176137
0.066965,33,510.20738
0.796677,35,510.263258
1.248379,37,510.304236
0.922471,35,510.413585
1.31599,29,510.460449
0.45818,39,510.507313
1.362026,35,510.538555
0.784,36,510.591471
0.9191,37,510.635353
0.219656,35,510.679232
1.912654,30,510.705858
1.049262,32,510.752722
1.016468,33,510.783965
1.424799,30,510.830829
1.606543,29,510.862072
0.887815,29,510.893314
0.760125,31,510.924557
0.998242,38,510.971421
0.316677,32,511.018285
1.116079,34,511.049527
0.660779,24,511.08077
0.446228,29,511.112012
0.653215,30,511.158876
1.07132,36,511.202219
0.754762,34,511.24122
1.050665,37,511.287215
1.012519,25,511.30422
1.878104,33,511.351084
0.765647,32,511.382326
1.113431,28,511.42919
0.324186,26,511.460433
0.639777,35,511.491675
0.962792,26,511.522918
1.269884,38,511.569782
1.635526,27,511.61128
1.847662,30,511.648597
0.4754,32,511.686495
0.361757,34,511.719835
0.452282,39,511.766699
0.555577,36,511.817033
1.332203,28,511.84902
1.13724,29,511.880263
0.609014,27,511.911505
0.124944,36,511.958369
1.259721,30,511.989612
0.57486,28,512.020855
0.318865,26,512.052097
1.342704,35,512.098961
1.127834,31,512.130203
0.29404,33,512.177068
0.316684,36,512.223931
0.870307,27,512.259274
0.566501,33,512.288585
0.573273,31,512.33545
-1.310935,32,512.366692
0.451718,29,512.410006
1.190956,34,512.45025
1.799501,29,512.481492
0.775332,28,512.512734
1.406306,29,512.543977
0.205924,28,512.57522
0.660308,29,512.606462
1.098534,26,512.651875
0.545773,34,512.688581
0.071556,29,512.719823
0.630302,29,512.751066
1.339943,39,512.79793
1.08447,33,512.844794
1.892827,31,512.876037
1.341811,33,512.9229
0.520983,31,512.954143
-0.167236,29,512.995432
0.413198,33,513.034737
0.769207,28,513.065346
0.969992,17,513.080968
0.106191,39,513.127831
0.3186,27,513.159075
1.538972,35,513.205938
1.176587,40,513.259242
1.271579,32,513.288576
1.836662,32,513.33544
0.886119,31,513.366682
0.827144,39,513.413547
0.623261,25,513.444789
0.321976,30,513.476031
-0.041123,32,513.522896
1.601008,32,513.554138
1.672022,22,513.585381
1.240537,35,513.631081
1.993369,39,513.677497
0.675311,32,513.704198
-0.127144,36,513.751062
1.921817,42,513.797925
0.17453,40,513.844789
0.733838,31,513.891653
0.801395,38,513.938517
0.241468,26,513.969759
0.24378,36,514.001002
-0.857285,31,514.047867
-0.3739,39,514.09473
1.250741,29,514.125973
0.644042,31,514.172837
0.089825,32,514.214257
1.456339,30,514.235552
0.567925,31,514.28856
0.546044,34,514.319803
-0.168478,31,514.366668
0.798278,29,514.397909
1.044089,25,514.429152
-0.152479,28,514.460395
0.392374,30,514.491637
0.898164,30,514.538502
1.595902,31,514.569745
0.135847,33,514.624225
1.341858,39,514.674195
1.433385,31,514.704181
-0.037503,33,514.751045
-0.531158,30,514.782288
0.167831,34,515.594123
1.16311,39,515.65054
-0.360403,32,515.688545
0.925465,25,515.719788
0.525839,34,515.751031
-0.122131,26,515.782274
0.425772,28,515.813516
0.19931,37,515.86038
0.842407,31,515.907244
1.401223,32,515.938487
1.916256,24,515.969729
1.499333,38,516.016593
0.244221,31,516.062344
0.346971,33,516.093586
0.419538,34,516.14045
0.626666,36,516.187314
1.749367,26,516.218557
0.989692,25,516.257222
0.708215,29,516.288541
0.65512,30,516.319784
0.154329,36,516.366648
0.567484,30,516.397892
0.720134,38,516.444755
0.741846,41,516.50724
0.18884,31,516.538482
0.76002,20,516.554104
2.004761,28,516.600968
1.211212,36,516.645136
0.317213,37,516.688546
1.1956,27,516.719789
0.393447,32,516.751031
1.194123,36,516.797895
0.800752,35,516.844759
0.836638,30,516.876002
1.115947,35,516.922866
0.96759,30,516.954108
1.113475,25,516.985351
1.599568,36,517.016594
-0.291066,31,517.063457
0.217911,38,517.110321
0.473047,31,517.141564
0.605042,34,517.188428
1.612621,38,517.304129
0.123907,25,517.335372
0.396077,26,517.366615
-1.220783,35,517.41348
0.870604,28,517.444721
0.518969,34,517.491585
1.689156,36,517.522828
0.264877,39,517.569692
0.377879,28,517.618211
0.501488,25,517.648524
0.188932,36,517.688528
1.111843,27,517.719771
-0.232856,33,517.766635
0.558986,42,517.813498
1.383615,24,517.85087
1.115748,27,517.884997
1.166373,25,517.91062
0.686233,36,517.957484
1.45697,32,517.988727
1.22972,34,518.035591
1.809342,27,518.082454
0.747558,31,518.113697
0.820621,26,518.14494
-0.345734,40,518.191803
0.67337,32,518.238667
1.589698,39,518.288524
-0.03266,33,518.319767
0.419977,31,518.366631
1.594405,30,518.397873
0.124739,35,518.444738
-0.039217,34,518.495806
0.301333,35,518.526426
1.417359,30,518.57329
0.704589,40,518.62716
-0.34946,40,518.678437
1.231592,28,518.704138
0.191333,28,518.73538
1.89303,25,518.766623
-0.534226,40,518.829108
-0.504694,29,518.86035
-0.22829,33,518.907214
1.400626,28,518.938457
0.405379,23,518.9697
0.335645,36,519.000943
0.783115,34,519.047807
0.572557,31,519.095517
