#{"t_start": 1640326699.9109643, "env_id": null}
r,l,t 
1.64857,26,219.703166
1.207866,23,219.734408
0.708379,23,219.765651
0.731711,32,219.796893
1.376758,25,219.828136
0.306028,36,219.881496
-1.988517,29,219.912739
-0.241086,33,219.943982
0.353646,34,219.990846
-0.555543,24,220.022089
-0.677683,29,220.053331
1.359157,22,220.084574
-0.042565,35,220.115818
0.483888,27,220.161475
-0.967259,33,220.193811
-0.75128,28,220.225054
-0.339416,30,220.256296
1.595088,26,220.287539
-1.219308,28,220.318781
0.846365,26,220.350024
0.193861,23,220.381267
0.395717,23,220.412509
-0.380775,28,220.443752
-0.305079,28,220.482471
0.851012,24,220.51552
0.746968,21,220.540469
-0.616721,35,220.583721
0.534016,30,220.609422
-0.1989,30,220.640664
1.20221,23,220.671907
0.309211,28,220.703149
-0.707871,29,220.750013
-1.295286,30,220.781256
-0.129868,21,220.796877
0.822158,24,220.82812
0.702544,26,220.859363
-0.165033,31,220.906227
1.081361,25,220.937469
0.066605,29,220.968712
0.521652,24,220.999954
0.847851,22,221.031197
0.43503,27,221.063601
-0.595279,32,221.099519
0.137746,25,221.130763
0.648433,32,221.169441
-0.157439,24,221.193791
1.385178,23,221.225035
-1.164039,33,221.256277
1.041811,25,221.287519
-0.35329,29,221.318762
-0.327765,33,221.365626
0.237616,32,221.396868
1.019591,29,221.428111
-0.43881,22,221.459354
0.952833,23,221.490597
0.772601,25,221.524475
1.151137,24,221.553792
-0.008448,37,221.593791
-0.15297,38,221.640655
0.978466,21,221.656276
0.551407,31,221.706996
0.115367,28,221.739289
-0.844102,26,222.537432
-0.828436,26,222.567747
-0.746779,27,222.593783
0.221219,26,222.625025
0.185224,30,222.656268
0.212088,26,222.68751
0.456915,25,222.718753
0.471781,22,222.749996
1.266316,24,222.781238
1.624205,23,222.79686
0.734175,28,222.899044
1.1243,20,222.919147
1.298406,22,222.934769
0.542885,31,222.981633
1.365655,20,222.997254
-0.136691,29,223.044117
0.963471,28,223.075361
0.053401,30,223.106603
1.225666,20,223.137846
-0.522792,25,223.169423
-1.449173,34,223.209395
1.248862,25,223.225017
0.285413,30,223.27188
0.739036,28,223.303123
0.946966,26,223.334366
-0.433943,23,223.365608
-0.186491,27,223.396851
-0.166893,26,223.428093
-0.827472,26,223.459337
0.185628,24,223.489567
0.238904,29,223.515198
0.983793,20,223.548993
-0.217151,25,223.578913
1.876165,24,223.593765
0.059843,24,223.625008
0.355229,27,223.65625
1.344045,28,223.703115
1.105684,23,223.734357
0.426129,30,223.765599
1.109415,23,223.796842
0.793197,25,223.812463
1.317192,22,223.843706
-0.193406,31,223.874949
-0.316247,29,223.921813
1.033706,25,223.953055
0.873691,22,223.968677
-0.32464,25,223.999919
0.671826,27,224.031162
-0.835498,35,224.083154
0.357821,28,224.116104
0.283522,27,224.144723
-0.096725,22,224.174397
0.8607,26,224.193757
-0.41314,36,224.240621
1.798512,18,224.271864
0.3824,18,224.287485
0.103795,22,224.318727
-0.555092,28,224.34997
1.324875,32,224.381213
0.056983,29,224.428076
0.885929,19,224.443698
0.116947,27,224.474941
0.59074,18,224.490562
-0.400704,33,224.543798
0.464324,31,224.581697
-0.406538,28,224.609379
0.523446,26,224.640621
-0.037192,29,224.671864
0.543142,22,224.705565
1.059486,22,224.732592
-1.041594,34,224.768884
0.032337,23,224.800127
1.192435,34,224.831369
0.520309,21,224.862612
-0.227822,29,224.893854
0.32394,25,224.925097
0.797831,25,224.956339
1.301417,20,224.987582
1.608419,23,225.018825
1.874276,28,225.050068
-0.753418,28,225.08131
0.11493,24,225.112552
0.756351,29,225.143795
1.37779,21,225.174382
1.18758,25,225.193751
-0.443031,27,225.224994
1.646461,22,225.256236
-0.597266,40,225.309539
0.059172,27,225.338627
0.503752,23,225.36987
-0.649871,30,225.401113
0.871127,33,225.432355
0.22837,26,225.463597
0.426093,31,225.510461
0.391324,22,225.539124
-0.134492,21,225.565055
1.874331,19,225.587994
0.849466,29,225.609366
-0.793781,26,225.640609
0.34972,24,225.671852
1.021095,27,225.703094
-0.017475,26,225.734337
0.476687,26,225.772181
0.920693,21,225.787803
0.949788,25,225.819046
-1.077338,38,225.865909
1.632387,19,225.898284
0.134955,23,225.916611
-0.444913,30,225.947854
-0.660094,30,225.994718
0.677644,30,226.025961
-0.501135,29,226.057204
-1.392025,36,226.104067
-1.669058,37,226.150931
0.787241,28,226.187334
1.246837,25,226.209364
-1.096497,28,226.240607
0.863625,24,226.271849
0.63561,26,226.303092
-2.311913,27,226.334334
-0.443823,21,226.365577
1.098485,23,226.381198
-0.89119,33,226.428062
-0.516694,30,226.459305
0.143127,37,226.512289
0.399108,26,226.544204
-1.072791,31,226.581348
1.578149,18,226.593733
0.646923,29,226.624976
0.090977,31,226.67184
-0.82697,29,226.703082
-0.439947,26,226.734325
0.419217,29,226.765567
0.727691,20,226.79681
0.345568,29,226.828052
1.035162,24,226.859295
1.07819,32,226.906159
-1.343081,31,226.937402
0.972262,21,226.968645
0.830749,23,226.984266
1.415285,18,227.015508
-0.054273,25,227.046751
0.583774,25,227.062372
1.210486,22,227.093614
-0.495416,31,227.138739
0.836358,24,227.168375
0.676212,27,227.193727
-0.314523,26,227.22497
-0.633022,25,227.256212
0.397334,24,227.287455
0.635785,28,227.318697
0.308812,30,227.349941
-1.058104,28,227.381183
0.015551,29,227.412426
0.223276,32,227.45929
0.293226,22,228.256186
0.303375,23,228.271807
0.143693,25,228.30305
0.851146,22,228.341304
-0.508121,27,228.370304
1.279299,22,228.385926
0.559368,26,228.417169
-0.488181,30,228.464032
1.00475,33,228.495275
-0.382814,32,228.545045
-0.481669,34,228.587306
0.220044,28,228.609332
0.770405,23,228.640574
0.234447,28,228.671817
0.268282,28,228.703059
1.210462,25,228.734303
0.308218,26,228.765545
0.917768,33,228.812408
0.398792,31,228.843652
-0.24048,29,228.890516
-0.648838,31,228.929894
0.381862,32,228.967837
0.081258,32,229.004096
-0.942378,28,229.035339
-1.21247,34,229.066581
0.971989,29,229.113445
0.367877,29,229.144688
0.43999,31,229.188302
-0.525617,34,229.224946
-0.593589,30,229.256189
0.084806,28,229.287432
0.561988,27,229.318674
0.888142,33,229.365538
-0.443581,31,229.396781
0.006936,21,229.428023
-0.084366,29,229.459266
-0.057408,30,229.490509
0.38308,34,229.54032
0.714948,24,229.569243
1.161086,32,229.593697
0.534642,27,229.62494
-0.127321,24,229.718668
-0.083344,21,229.74991
1.423863,20,229.781152
-0.061337,32,229.812395
0.715901,23,229.843638
1.125586,32,229.87488
-0.115336,25,229.906123
1.346034,20,229.937366
1.142218,22,229.952987
-0.03011,28,229.98423
1.232161,26,230.015472
0.311085,30,230.062336
-0.018072,26,230.093579
0.967484,27,230.128235
0.18411,27,230.161147
0.46195,28,230.193695
0.714822,25,230.209317
1.012168,29,230.256181
0.184158,23,230.271801
-0.394703,33,230.318666
-0.961444,31,230.349909
1.216541,23,230.381151
1.017246,23,230.412393
0.237927,32,230.443636
0.207598,23,230.474879
-0.196656,32,230.520361
0.261537,28,230.554714
-0.254362,27,230.586298
0.175858,29,230.609309
0.067634,28,230.640551
0.599766,34,230.687415
1.67857,26,230.718657
0.131093,25,230.75581
1.322434,28,230.781524
-1.363212,30,230.812753
-0.0112,31,230.859617
-1.7477,43,230.906481
-0.024136,38,230.953345
-1.178409,32,231.000209
0.197596,24,231.031451
0.491537,43,231.078315
0.447896,26,231.109557
0.859953,29,231.1408
0.606116,29,231.182293
-0.477808,38,231.224923
-0.339014,32,231.256165
-0.039065,28,231.287408
0.632385,30,231.334271
-1.347577,27,231.365985
-0.117054,31,231.397944
0.167272,24,231.429186
0.868246,29,231.460429
0.71521,25,231.491671
0.616638,30,231.531323
1.109582,20,231.556696
0.381009,30,231.593677
0.463628,22,231.609299
0.470239,29,231.640541
-0.505968,36,231.687405
0.507893,29,231.718648
0.921649,30,231.765512
0.710968,32,231.796754
1.592607,28,231.827997
0.386145,25,231.85924
0.005026,30,231.890482
1.284453,22,231.921725
1.547463,20,231.9551
0.444833,25,231.982108
0.293533,26,232.013351
0.022999,24,232.044593
0.156478,30,232.075836
1.068849,19,232.091457
0.438038,27,232.1227
0.094092,28,232.169312
0.992536,31,232.193669
1.311906,26,232.224912
0.310528,27,232.256155
-0.756012,35,232.303018
0.011063,29,232.334261
0.266306,26,232.365504
0.959014,27,232.396746
-0.179758,32,232.443613
0.302378,23,232.459231
1.535514,22,232.490474
0.655816,25,232.529322
-0.164721,30,232.566334
0.593971,24,232.595257
0.701329,25,232.614608
-2.360949,27,232.645851
0.08573,27,232.677093
0.35419,31,232.723957
0.689485,30,232.7552
0.636178,23,232.786443
1.807518,17,232.802064
1.122764,26,232.833307
-0.018207,33,232.864549
0.032612,30,232.911413
1.57056,27,232.942656
1.389413,30,232.973899
-0.137364,29,233.020763
0.435619,31,233.052005
0.116267,28,233.083248
0.075967,31,233.11449
0.086291,28,233.162339
-0.177337,22,233.18827
0.482667,30,233.987909
0.618628,27,234.019152
0.118406,38,234.066016
0.902319,30,234.097258
0.524742,22,234.128501
0.798796,30,234.170285
1.084071,32,234.193646
0.277557,25,234.224889
-0.092411,33,234.271753
1.695971,22,234.302995
1.573184,26,234.334238
-1.500316,41,234.381102
0.915872,31,234.424778
0.853405,28,234.457129
-0.614218,33,234.488371
0.744305,26,234.529294
0.884858,28,234.562616
-0.439905,26,234.593644
0.146376,25,234.624887
0.956933,30,234.656129
-0.012878,34,234.702993
0.178315,34,234.734236
0.096333,34,234.781099
0.792248,25,234.812342
-0.173912,31,234.843585
-1.335877,33,234.89045
-1.882906,32,234.921692
-0.682473,28,234.952934
0.179025,24,234.984176
-0.056071,27,235.029171
-0.739683,38,235.063432
0.643608,29,235.094674
0.274421,25,235.125918
0.341071,30,235.17526
0.709263,27,235.195222
-1.314502,33,235.242087
0.455271,23,235.273329
0.273538,38,235.304572
0.23427,27,235.351435
1.86826,21,235.367057
1.073994,24,235.398299
0.251528,25,235.429542
0.572966,30,235.460785
0.39754,35,235.51136
0.018396,31,235.548654
0.149303,24,235.579571
0.682184,24,235.593639
-1.242202,27,235.640334
-0.178825,31,235.67507
0.897452,19,235.690691
0.31335,32,235.737556
1.730565,21,235.753177
0.031725,31,235.800041
-0.327941,28,235.831283
0.780992,24,235.862525
0.822018,27,235.893768
-0.616175,33,235.925011
0.056354,33,235.971875
-0.037538,23,235.987497
0.495338,33,236.03436
0.03266,28,236.065603
0.352716,25,236.096846
1.721946,26,236.128088
1.935817,23,236.163287
1.070651,27,236.193621
0.817722,25,236.225001
-0.431977,28,236.258952
-0.664968,30,236.29156
0.951258,31,236.322802
0.9378,26,236.354045
0.403638,23,236.385288
-0.415492,35,236.41653
-0.156066,34,236.463394
0.723726,38,236.582809
-0.416072,34,236.609254
0.918035,30,236.656118
0.138389,32,236.687361
1.025366,26,236.718603
0.801413,36,236.765467
-0.197215,30,236.79671
0.803626,32,236.846035
-0.390792,32,236.879025
0.633316,27,236.910267
-0.121133,29,236.957132
1.535893,20,236.972753
1.315597,25,237.003996
0.577919,24,237.035239
-0.23389,27,237.066481
0.711635,24,237.097724
0.584925,30,237.128966
0.154358,29,237.172199
1.500373,28,237.193609
-0.415654,38,237.240473
0.510163,32,237.287336
0.198786,42,237.3342
-0.596499,28,237.365443
0.396422,28,237.396686
-0.135957,27,237.43777
-0.279591,29,237.464386
1.388951,21,237.49563
0.852931,23,237.511251
-0.00993,39,237.570864
1.156733,27,237.593644
-0.167993,28,237.624887
-0.583686,33,237.671751
1.57369,23,237.702994
0.191964,24,237.718615
0.706721,38,237.765485
0.39763,30,237.812342
0.39189,24,237.843585
0.563971,26,237.874828
0.292654,35,237.906071
0.536582,28,237.937313
0.272737,35,237.984177
0.748016,35,238.03359
-0.790859,29,238.065521
0.3948,28,238.096763
1.759049,23,238.128006
0.810009,24,238.143627
-0.060078,34,238.193626
-0.566928,28,238.224869
0.331343,32,238.256112
0.218434,34,238.302975
1.225448,18,238.318596
0.715328,27,238.36546
1.091464,30,238.396703
0.616923,27,238.427945
1.6095,20,238.443566
0.254457,24,238.47481
0.140287,34,238.526262
-0.355176,26,238.557585
-0.8313,33,238.59361
-0.099072,29,238.624853
0.43264,29,238.665058
-0.040653,23,238.68068
0.192283,28,238.727543
-0.400226,31,238.758786
0.018097,29,238.790029
1.552044,21,238.821271
0.863455,29,238.852515
0.17761,24,238.883757
-0.399649,30,238.914999
-0.326206,36,238.961863
0.612507,29,239.765426
0.0184,33,239.81229
-0.958052,35,239.858645
0.075642,31,239.894618
1.772155,22,239.91024
-0.416042,32,239.957104
0.396856,32,239.988347
0.677989,23,240.019589
-0.097997,36,240.066453
0.777075,27,240.097695
0.115577,29,240.128938
0.943416,33,240.17521
-0.031805,26,240.193602
0.765454,30,240.240465
1.005078,29,240.271708
-0.239493,29,240.302951
0.049211,26,240.334193
-0.71564,34,240.381057
0.255216,35,240.412299
-0.367626,23,240.450835
0.921262,30,240.486862
1.760868,25,240.517256
1.43085,26,240.547585
1.206097,25,240.577506
0.48671,26,240.609223
0.780463,29,240.640465
-1.02327,32,240.671707
-0.456796,30,240.70295
0.968413,26,240.734192
-0.331817,26,240.765435
0.542356,28,240.812299
-0.761091,32,240.843541
0.341424,28,240.874784
0.580232,25,240.906026
0.449015,32,240.952891
0.784865,34,240.984133
0.599031,33,241.03839
1.9174,23,241.065744
0.569418,25,241.081366
0.999532,25,241.112608
1.737159,30,241.161229
-0.056205,30,241.193563
-0.531788,34,241.224806
0.061424,27,241.256049
0.55379,33,241.302913
-0.367125,33,241.334155
1.438171,28,241.38102
-0.951621,32,241.412261
-0.053732,31,241.443504
1.094311,33,241.490368
0.770873,38,241.539187
-0.740981,38,241.585473
0.617617,24,241.611084
0.438962,30,241.650379
0.262086,27,241.683326
0.785728,22,241.696323
1.182564,23,241.727566
0.299727,30,241.758808
0.448971,25,241.790051
0.320694,35,241.836915
0.855705,32,241.868158
-0.400975,34,241.915021
-0.277501,33,241.961885
0.196834,33,241.993128
0.498172,37,242.039992
1.285421,21,242.055613
0.423461,28,242.102479
-0.122809,30,242.133719
0.155373,36,242.181169
1.354226,32,242.209174
0.998023,27,242.240417
1.196972,34,242.282141
0.193359,35,242.329005
0.977325,30,242.360247
1.055766,22,242.39149
0.378904,25,242.422733
0.225422,27,242.453975
0.166721,26,242.485218
-1.130652,33,242.52521
1.190796,20,242.54958
0.070775,35,242.592466
0.059415,34,242.624793
-0.635701,30,242.656035
0.128529,28,242.687278
0.528238,24,242.718521
1.577667,29,242.749763
1.326494,25,242.781006
0.679541,25,242.812248
0.454904,26,242.843491
0.529837,31,242.88266
0.710576,28,242.929524
0.003008,27,242.960767
0.026376,31,242.992009
-0.191941,33,243.038873
0.298155,34,243.070116
0.594706,34,243.116979
0.735037,22,243.132601
0.812534,37,243.192139
1.303775,29,243.224784
1.154359,29,243.256027
-1.386548,33,243.365376
-0.025719,32,243.396618
0.913254,20,243.427861
-0.939806,33,243.459104
-0.058708,33,243.498819
-1.009505,34,243.547846
0.263921,30,243.584141
-0.020615,29,243.609166
0.524582,24,243.640408
1.274397,23,243.671651
1.299369,24,243.702894
0.684018,36,243.734136
-0.530029,37,243.781
1.35499,29,243.812243
1.665561,24,243.843485
-0.068331,35,243.89035
0.325164,31,243.921592
1.212467,26,243.952835
0.295524,32,243.999698
0.287415,31,244.030941
1.102985,29,244.062184
-0.291214,33,244.113853
0.423169,25,244.130594
1.835587,23,244.171163
1.35769,27,244.193531
0.907976,28,244.224774
1.273181,25,244.256016
-0.82321,37,244.30288
1.540867,23,244.334122
0.872784,24,244.365365
-0.317784,33,244.396607
-0.534887,31,244.443472
0.339229,23,244.459093
-0.214251,35,244.515225
0.41829,25,244.545544
-0.620877,34,244.586126
1.332641,26,244.609145
1.20574,30,244.640388
1.574068,29,244.687251
0.479449,30,245.47959
0.939062,34,245.531876
0.816206,22,245.558804
-0.777509,33,245.593516
-0.404536,29,245.624758
-0.302327,27,245.656002
0.726231,27,245.687244
1.474254,22,245.718487
-0.329172,38,245.76535
0.353871,30,245.796593
0.337444,30,245.827835
1.810136,28,245.8747
0.029173,24,245.890321
0.725719,18,245.924367
1.294164,24,245.950475
-0.297764,26,245.981719
-0.604971,30,246.01296
0.554214,26,246.044203
-0.426028,27,246.075446
0.820365,31,246.106689
0.469201,33,246.153552
-0.244385,27,246.191095
-1.227766,30,246.224774
0.605593,28,246.256017
0.513104,29,246.28726
0.286563,35,246.334124
1.241704,28,246.365366
0.991018,27,246.396609
0.592873,31,246.427851
1.489761,23,246.459094
-0.268592,30,246.490337
0.839939,25,246.53048
0.054238,27,246.563391
1.540424,25,246.593521
-0.124454,27,246.624764
0.267861,25,246.640385
1.586361,22,246.671628
-1.026536,34,246.718492
0.724335,36,246.765356
0.041748,35,246.796598
-0.658612,24,246.82784
-0.64716,34,246.874704
0.931533,26,246.905947
1.708583,26,246.93719
-1.694223,36,246.984053
0.403857,24,247.015296
-0.044198,29,247.046539
-0.664962,34,247.077781
1.066807,23,247.120146
0.350226,33,247.159363
-0.386231,33,247.193489
1.652437,27,247.224732
1.153221,31,247.255974
0.328635,30,247.302838
1.764437,29,247.334081
-0.686333,38,247.380944
0.825714,26,247.412187
-0.656523,31,247.443429
-0.340704,36,247.490294
0.764108,23,247.523159
1.603837,26,247.554505
0.736066,31,247.592403
0.690129,32,247.624731
-0.424449,27,247.655974
0.536423,21,247.687216
-0.155734,29,247.722587
-0.160369,36,247.765518
0.912936,25,247.785156
-1.015123,32,247.832021
-0.113561,22,247.847642
0.517012,30,247.894506
0.066237,31,247.925749
0.421053,32,247.956991
0.79609,33,248.003855
0.03876,38,248.050719
1.204766,30,248.081961
0.715261,27,248.113204
0.440265,36,248.165147
0.809618,35,248.193504
-49.951949,36,248.240368
0.763066,33,248.287233
1.783576,27,248.323919
0.302176,24,248.352014
0.684961,34,248.384618
0.041847,28,248.41586
0.372837,32,248.462724
0.629565,28,248.493967
-0.178018,33,248.537118
0.48418,27,248.569469
0.295652,29,248.593497
1.718353,27,248.62474
0.631959,21,248.655982
-0.258414,32,248.687225
1.133247,31,248.734089
-0.281287,33,248.765332
1.367708,28,248.796574
1.02304,24,248.827816
1.481081,27,248.859059
1.384011,32,248.905923
0.712832,29,248.948686
0.07356,27,248.979928
1.265212,21,248.99555
1.766222,20,249.026792
0.034926,27,249.058035
1.660363,24,249.089278
-7.4e-05,27,249.120521
1.378132,25,249.151763
0.147612,32,249.193485
-1.31109,38,249.224728
0.957546,35,249.271592
0.416711,32,249.302834
0.616334,39,249.36532
1.039835,31,249.396562
0.830004,34,249.427805
1.832371,24,249.459047
1.299635,28,249.49029
0.001563,33,249.544078
-0.133885,33,249.58397
-1.009357,30,249.60909
1.016528,27,249.640332
1.407136,27,249.671575
0.589968,35,249.718439
0.337645,34,249.765303
0.568748,30,249.796546
1.036044,25,249.827788
0.396535,35,249.874652
0.761258,41,249.921516
0.60893,34,249.952758
1.720026,18,249.984001
-0.50593,31,250.015244
-0.354013,29,250.046486
0.653911,24,250.077729
-0.519642,29,250.119345
1.306454,26,250.193464
0.866324,29,250.240328
0.65651,20,250.25595
0.494639,36,250.302814
0.127074,35,250.349678
1.339569,32,250.380921
1.245986,30,250.412163
1.241571,24,251.209054
1.356039,23,251.240297
0.317751,28,251.27154
-0.600311,35,251.318404
0.212599,33,251.363084
0.838683,30,251.396592
-0.018199,29,251.427834
-0.746688,28,251.459078
0.574278,30,251.49032
0.463286,25,251.532085
0.367169,30,251.568093
1.423234,30,251.593463
0.489117,36,251.640327
1.737888,21,251.655948
0.907672,30,251.702812
0.555049,29,251.734055
-0.147429,29,251.765297
1.756986,23,251.79654
0.022284,36,251.843404
-0.560881,35,251.874646
-0.127448,27,251.905889
1.674816,22,251.946246
0.319031,32,251.981185
1.965453,23,251.996806
0.110335,29,252.04367
-0.16452,31,252.074913
0.039636,42,252.121777
0.749673,31,252.171078
-0.250447,20,252.193436
1.658993,30,252.224679
0.430837,32,252.255922
1.110221,24,252.287164
0.210186,27,252.318407
-0.45902,26,252.349649
0.849394,27,252.380892
1.506398,28,252.412135
-0.376342,27,252.443378
1.13359,28,252.47462
0.855431,27,252.521127
-0.48646,28,252.554428
-0.471694,33,252.595319
0.260529,34,252.629571
0.696699,32,252.660813
0.989969,37,252.707677
-0.619759,35,252.754541
0.385182,34,252.785784
0.498245,26,252.817027
0.012173,30,252.86389
0.199855,27,252.895133
0.241341,29,252.926376
1.318935,28,252.957619
0.312189,31,253.004482
0.883789,25,253.035725
1.192032,34,253.066967
0.621631,29,253.113831
0.027035,29,253.145073
-0.393587,28,253.183035
0.812233,34,253.209052
0.100471,25,253.240295
0.97556,32,253.287158
0.609605,24,253.318401
1.712155,33,253.349643
0.357628,25,253.380886
0.950779,26,253.412128
0.547164,24,253.443371
0.770565,24,253.474613
0.225861,33,253.516109
1.3533,25,253.546467
0.619153,35,253.588354
0.620701,35,253.624679
0.391381,29,253.655922
1.882006,30,253.687164
1.550989,26,253.718413
0.994507,23,253.749649
0.814558,34,253.798368
1.726134,27,253.829612
0.834594,29,253.860853
-0.026182,27,253.892096
0.146618,27,253.923339
0.613273,32,253.954581
0.935454,35,254.001445
0.640062,42,254.048309
1.423301,33,254.095173
-0.256245,28,254.126416
-0.31365,30,254.169053
-0.379039,28,254.193413
1.006144,21,254.224656
0.340955,25,254.255898
-0.254425,31,254.287141
0.005004,32,254.334005
0.935152,33,254.365247
0.928057,33,254.413906
1.494794,19,254.43055
0.330322,29,254.461792
0.82087,37,254.514102
-0.465883,37,254.558409
1.172141,26,254.589326
0.922897,28,254.609031
1.535115,21,254.640273
1.088554,32,254.687137
0.897045,35,254.71838
0.920259,27,254.749622
-0.143197,32,254.796486
0.707281,35,254.827728
1.318219,33,254.874593
1.037327,26,254.905835
0.562939,32,254.952699
0.402999,27,254.988086
1.583113,28,255.020998
-0.322554,39,255.06323
0.94924,26,255.094472
1.07472,23,255.125716
0.9486,36,255.169047
-0.096584,31,255.193409
1.380733,37,255.240274
1.535353,30,255.271517
1.548067,29,255.31838
-1.031977,26,255.349622
1.528581,28,255.380865
0.060656,25,255.412108
-0.223273,32,255.44335
0.318146,24,255.474593
1.66342,24,255.505836
1.262097,24,255.537038
0.641807,33,255.576339
1.146988,36,255.614497
1.543362,32,255.64574
0.081422,36,255.692604
0.146361,28,255.723847
-0.269559,26,255.755089
0.887233,27,255.786332
0.441145,31,255.833196
-0.083048,31,255.864439
1.3453,30,255.895681
-1.051545,34,255.942545
0.348154,28,255.973788
0.566191,39,256.020651
1.01171,31,256.051894
1.329024,22,256.083137
-0.455348,35,256.889059
0.953676,30,256.920301
-0.815993,38,256.982787
-1.378884,34,257.014029
-1.238215,31,257.060893
1.023599,30,257.092136
-0.327309,33,257.123378
-0.35028,33,257.177996
0.790365,25,257.209
1.185421,29,257.240243
0.561081,29,257.271486
1.5547,26,257.302728
0.352857,26,257.33397
0.721844,30,257.365213
-0.167864,27,257.396456
-0.663925,32,257.44499
-0.384103,33,257.471698
0.349519,30,257.52006
1.109361,28,257.552972
0.873118,26,257.584993
0.374214,25,257.608998
0.841396,22,257.64024
1.930882,30,257.671483
-0.209305,30,257.765211
0.652438,27,257.796453
0.704984,30,257.843318
0.815361,33,257.87456
1.274932,27,257.905803
0.337141,31,257.952667
0.091791,25,257.983909
1.13371,23,257.99953
0.535692,28,258.046205
1.512005,25,258.064275
1.084871,27,258.095518
0.175089,36,258.142381
0.558757,29,258.184967
0.894972,33,258.224607
-0.125347,25,258.240228
0.318896,31,258.287092
1.0718,24,258.318335
-0.808444,30,258.349577
-0.694908,35,258.396441
1.634486,26,258.427684
1.141117,31,258.458927
-0.628944,31,258.490169
0.145786,29,258.538003
1.538581,26,258.569006
0.375981,41,258.608985
0.795802,33,258.657744
-0.709661,31,258.691373
0.733134,30,258.722616
0.211412,32,258.753858
0.973691,27,258.785101
1.251589,26,258.831965
0.219791,30,258.863207
-0.099348,36,258.910071
1.61661,28,258.941314
0.467372,26,258.972557
0.360045,25,259.003799
-1.442627,30,259.035042
0.163921,36,259.081906
1.758065,23,259.113148
1.394528,31,259.144391
-0.485763,26,259.185961
0.639878,36,259.228078
0.941764,31,259.264415
-0.677801,33,259.291035
-0.129619,25,259.322278
0.001635,31,259.369142
0.05163,27,259.400384
1.195523,32,259.431627
1.335722,34,259.478491
0.796256,30,259.515044
0.308458,33,259.554356
0.056614,32,259.59335
1.299415,33,259.624593
1.166692,21,259.655835
0.467391,29,259.687078
1.698764,26,259.718321
0.723488,31,259.749563
0.438761,45,259.812049
0.228525,26,259.845987
-0.033371,30,259.881311
0.050844,26,259.903309
-1.175263,29,259.934552
0.847463,27,259.965795
1.286961,28,259.997037
0.637252,26,260.02828
1.585189,30,260.075144
0.412396,37,260.122008
0.564996,33,260.165
-0.116581,31,260.193341
-0.205699,35,260.240206
0.99504,28,260.271447
0.902246,35,260.318312
-0.251937,26,260.349554
0.215136,28,260.380798
-1.452837,33,260.41204
0.383508,25,260.452457
1.142736,24,260.480154
1.482807,26,260.511047
0.767387,33,260.551348
1.167852,24,260.580271
0.186554,22,260.593337
0.005116,31,260.640201
0.75279,29,260.671444
-0.065382,32,260.702687
-1.080355,32,260.749551
1.68548,24,260.780794
1.315105,22,260.796414
0.078041,32,260.843278
0.329853,31,260.874521
0.547545,30,260.905764
0.482194,32,260.952628
1.702698,30,260.999491
-0.448989,29,261.035863
0.733135,29,261.069818
0.595731,33,261.09744
0.330652,44,261.161012
0.358681,35,261.193328
-0.249727,24,261.224571
0.460271,27,261.255814
1.093874,27,261.287056
0.977832,22,261.318299
0.511857,25,261.349542
0.120688,30,261.380784
0.897664,28,261.412027
0.909809,28,261.443269
1.119308,32,261.490133
-0.17731,30,261.526986
0.529924,30,261.563302
0.014514,35,261.593328
1.029064,27,261.624571
0.779975,26,261.664647
1.169063,28,261.69589
0.414934,35,261.742754
-0.0278,33,261.773996
0.89824,27,261.805239
0.336579,30,262.608924
0.594135,26,262.640167
-0.557042,33,262.687031
1.031812,34,262.718274
1.207109,27,262.749516
1.583612,27,262.780759
0.192546,29,262.812001
0.899421,27,262.86034
0.757157,32,262.893418
0.380479,28,262.924661
1.5604,36,262.971525
-0.3199,32,263.018389
1.127263,28,263.049631
-1.522199,33,263.080874
0.1372,32,263.127738
0.904957,29,263.164962
-0.076772,27,263.193312
1.436554,20,263.208933
0.101612,28,263.240176
0.370272,22,263.271419
1.535413,29,263.302662
-0.483626,31,263.349525
1.418858,24,263.365146
0.640057,26,263.396389
1.697528,33,263.449549
0.185892,34,263.48963
0.285149,32,263.52796
-0.456916,31,263.565275
-0.228266,24,263.593302
1.250045,32,263.624546
1.0464,28,263.655788
1.336304,34,263.702652
1.200978,32,263.733895
1.611313,29,263.765137
-0.162986,35,263.812001
-0.159319,23,263.843244
1.314264,34,263.890108
-1.208895,35,263.92135
0.224687,35,263.968214
-0.424253,25,263.999456
1.740065,25,264.034091
0.181282,31,264.064325
-0.532852,37,264.111189
0.560419,31,264.142432
-1.065889,31,264.190889
0.028891,27,264.208916
-1.384543,33,264.25578
1.369646,29,264.287023
1.528529,32,264.333887
-0.304453,34,264.365129
0.868677,22,264.396371
1.672253,27,264.427614
0.224051,26,264.458857
1.596895,22,264.490099
0.364423,35,264.593298
0.609348,23,264.624541
-0.207715,37,264.668577
0.552486,32,264.696679
0.428319,27,264.727921
1.17845,27,264.759164
0.03867,27,264.790407
0.884352,25,264.821649
0.251002,32,264.868513
-0.097636,30,264.899755
1.006762,25,264.930998
1.705133,28,264.962241
0.773169,24,264.993484
0.339439,37,265.040347
0.655159,30,265.07159
1.622661,26,265.102832
-0.539243,30,265.149697
1.385508,32,265.190798
0.844463,28,265.224524
-0.313884,32,265.262909
-0.698436,34,265.296746
1.848027,31,265.327988
