#{"t_start": 1640326699.9549694, "env_id": null}
r,l,t 
0.001006,47,421.288061
1.263453,24,421.319303
1.526149,24,421.334924
0.445425,33,421.381788
0.953924,34,421.428653
1.025444,35,421.47813
-0.048197,36,421.521015
0.462299,38,421.56308
0.590551,34,421.594323
0.494768,31,421.641187
-0.239792,29,421.672429
0.655452,26,421.703672
0.387379,24,421.734914
0.593633,34,421.766157
1.424083,19,421.7974
0.756664,20,421.813021
1.006258,31,421.859885
0.674574,37,421.891128
0.17098,32,421.937992
0.130553,33,421.969234
0.0273,35,422.016098
0.788939,36,422.069025
0.798581,40,422.115899
1.368168,38,422.147455
0.614104,30,422.194319
1.04894,32,422.225561
1.094194,32,422.272426
1.333397,32,422.303668
1.07902,29,422.33491
1.184526,46,422.397395
1.370721,36,422.44426
1.82177,33,422.484097
0.292027,36,422.528391
1.688096,28,422.547448
-0.178044,27,422.578691
-0.364367,41,423.408862
0.960783,30,423.440105
0.032392,41,423.503451
1.187374,39,423.547436
1.408105,36,423.578679
0.089961,45,423.641165
-0.049241,28,423.672407
1.408679,32,423.70365
0.113556,39,423.750514
0.84526,21,423.781756
0.279013,27,423.812999
-1.887609,36,423.859864
1.592199,22,423.891105
0.829331,36,423.930883
-0.258146,41,423.977747
0.724126,33,424.008989
-0.578256,33,424.055853
0.477996,44,424.117091
0.338652,33,424.147434
1.020868,46,424.209919
1.037325,38,424.256783
0.092003,32,424.288026
0.243739,38,424.33489
0.722717,34,424.381754
0.873794,42,424.428618
0.71332,34,424.476099
0.112507,41,424.527431
1.848517,36,424.563069
0.264598,30,424.594312
0.990258,30,424.641176
1.040428,40,424.68804
0.221848,34,424.719282
0.470993,33,424.766148
1.273437,38,424.81301
0.629831,38,424.859874
0.791982,28,424.891116
0.301328,40,424.93798
1.511382,39,424.984844
-0.079814,31,425.016087
-0.138774,29,425.047329
1.251411,30,425.094193
0.919527,33,425.134033
-0.205948,42,425.17959
0.68228,31,425.210832
-0.766957,41,425.257696
0.740897,40,425.304561
0.116552,29,425.351424
-0.170233,28,425.382667
1.862101,32,425.429531
-0.933904,39,425.478091
-0.25297,31,425.515099
2.079186,33,425.547415
1.147894,34,425.594279
0.562701,44,425.641144
0.154177,34,425.764167
0.672608,45,425.81103
0.37408,38,425.857894
0.325853,36,425.904758
0.863828,35,425.951622
1.266753,37,425.982865
0.996643,38,426.029729
-0.503535,38,426.076593
0.715837,41,426.137017
0.451845,31,426.163028
1.74362,33,426.209892
0.82317,31,426.241134
0.280425,46,426.303619
0.296006,34,426.334862
0.456149,33,426.380777
1.685064,38,426.427641
1.388479,32,426.469102
0.850491,29,426.504416
0.73645,29,426.539322
0.55517,32,426.563027
1.685698,20,426.59427
1.19398,44,426.641149
1.151937,32,426.687997
1.784033,26,426.71924
0.317745,34,426.750482
0.35854,33,426.797346
-0.21332,41,426.84421
1.199847,31,426.875453
1.078733,26,426.906696
0.963382,36,426.96366
1.430629,35,426.997727
1.149529,34,427.044592
1.593779,35,427.075834
0.666077,38,427.134009
1.107252,38,427.178639
0.842945,29,427.209882
0.110483,34,427.241124
0.460647,33,427.287988
0.536096,32,427.319231
1.809816,34,427.366095
0.613442,36,427.412959
0.862756,33,427.459822
-0.768839,35,427.503422
0.234941,40,427.547392
1.761003,31,427.580281
1.528381,40,427.627146
0.318903,33,427.67401
0.767918,25,427.705253
0.791622,41,427.752116
1.376145,35,427.783358
1.325156,32,427.830223
0.272054,34,427.861465
-0.201415,34,427.908329
1.722481,17,427.923951
1.162826,27,427.955193
0.445205,29,428.002057
1.431166,26,428.033299
0.858261,32,428.064542
1.412699,24,428.095785
-0.685436,31,428.13699
0.808974,33,428.176611
0.133077,32,428.214493
0.150866,35,428.249122
0.972727,32,428.280365
0.582285,40,428.342851
0.688106,35,428.374093
0.318874,27,429.178602
-0.012382,37,429.225466
1.20823,37,429.27233
0.208914,39,429.319194
1.053752,31,429.350437
1.463767,29,429.40584
0.949857,29,429.433462
0.114752,32,429.464705
0.721135,32,429.517643
1.685022,31,429.547366
0.806763,40,429.59423
1.945405,36,429.641094
0.742472,33,429.672337
0.920914,33,429.719201
1.444232,32,429.750444
1.217304,41,429.797307
0.844404,27,429.844172
1.67524,30,429.875414
0.98657,33,429.906657
1.106434,35,429.953521
1.280512,36,430.002375
0.17496,40,430.050601
0.651619,48,430.097465
0.814806,34,430.147362
1.654201,32,430.178605
0.938717,32,430.225469
-0.151987,41,430.272333
0.66043,28,430.303576
1.183932,39,430.35044
1.494861,34,430.397304
0.123646,43,430.444168
1.465009,32,430.488028
1.47273,42,430.539284
0.822729,31,430.562976
0.584319,37,430.620629
1.409407,28,430.644393
1.750679,33,430.691257
0.801155,31,430.7225
-1.394466,35,430.769363
1.153788,33,430.800606
-0.655415,42,430.84747
1.263853,29,430.894334
1.801716,35,430.925576
0.409534,38,430.97244
0.618286,34,431.019304
0.825902,36,431.066168
-0.19749,35,431.097411
1.109195,35,431.147347
1.544277,32,431.191569
0.444221,46,431.243545
1.102237,34,431.274787
1.464393,30,431.321651
0.555349,39,431.368515
0.549157,32,431.399758
1.212267,44,431.467047
-0.030297,30,431.503357
-0.084366,41,431.547344
1.270187,26,431.578587
0.410076,32,431.60983
0.76963,37,431.656694
1.60217,31,431.703557
1.283391,41,431.750422
0.475834,34,431.792769
0.935779,29,431.827739
0.762677,32,431.863996
1.198364,35,431.895239
0.917218,33,431.942103
1.135315,31,431.973346
0.37447,28,432.004588
0.740814,39,432.051452
0.033144,33,432.098316
0.041231,34,432.144935
0.136964,26,432.162956
1.438362,37,432.20982
0.639505,47,432.272305
1.100802,37,432.319169
0.64728,36,432.350411
-1.959501,38,432.409899
0.671424,46,432.46504
1.854988,40,432.513321
-0.059855,26,432.609811
1.099648,42,432.672296
0.681519,37,432.703539
1.047283,38,432.750403
1.570436,21,432.781646
0.716837,29,432.812888
0.356767,39,432.859752
1.060062,27,432.890995
0.30637,33,432.937859
1.113454,31,432.977512
-0.203094,32,433.014459
-0.316297,39,433.049061
1.114007,34,433.095925
1.12594,36,433.144805
1.531497,35,433.178571
0.864573,36,433.225434
1.015663,35,433.256676
1.356461,33,433.30354
0.552572,27,433.334783
0.680517,27,433.366025
1.370854,47,433.42851
-0.088096,29,433.473006
0.6821,28,433.507254
1.823534,31,433.54591
0.331928,35,433.587613
0.568163,40,433.634561
1.086998,37,433.665804
1.106513,35,433.712668
1.397412,31,433.74391
1.699751,26,433.775153
1.446411,42,433.837639
0.546996,23,433.853259
1.882762,32,433.900123
-0.557032,35,433.946987
1.664765,34,433.97823
1.254415,30,434.009473
1.178224,43,434.071958
0.631604,27,434.103201
0.121565,28,434.139913
-0.185085,40,434.971498
0.356904,36,435.002741
0.560847,39,435.049605
-0.272206,40,435.096468
0.621835,36,435.147303
1.057823,33,435.178546
0.389297,29,435.22541
0.897666,40,435.272274
-0.762486,42,435.319138
0.929198,33,435.35038
0.031643,28,435.381623
-0.322387,45,435.446975
0.675793,37,435.502306
0.959291,41,435.547302
0.586784,27,435.578545
0.702599,31,435.609788
-0.287918,39,435.656652
0.870224,35,435.703516
0.977903,37,435.75038
0.610718,37,435.781622
-0.520333,41,435.844108
1.144695,22,435.859729
0.290216,28,435.890971
0.802375,33,435.937835
0.442143,35,435.984699
0.530553,35,436.02804
0.338839,30,436.062109
1.762046,37,436.093352
1.47987,42,436.147285
1.429216,35,436.194149
0.059862,32,436.225391
1.484695,27,436.256634
0.786079,31,436.303498
1.249003,38,436.350362
1.056735,33,436.381604
0.862486,32,436.428469
0.44252,37,436.474967
1.156775,35,436.51695
1.117132,31,436.547282
1.82254,25,436.578524
0.218929,32,436.609767
0.876266,33,436.660597
-0.307528,32,436.69184
0.012485,29,436.723083
0.867129,40,436.769947
0.504433,41,436.816811
1.25827,44,436.879296
0.332507,36,436.910539
1.466123,37,436.957403
0.582124,28,437.004266
1.27919,21,437.019887
1.116395,39,437.066752
0.637533,32,437.11395
0.175705,39,437.147306
1.263831,35,437.19417
0.51982,39,437.247916
0.537806,32,437.28354
0.631178,33,437.314782
0.449118,30,437.346026
0.564294,27,437.392889
0.668302,22,437.408511
1.190056,33,437.465992
0.794655,33,437.50528
0.87994,33,437.545173
0.040611,43,437.594144
0.93506,35,437.625386
0.789436,37,437.67225
1.786615,24,437.703493
0.070612,41,437.750357
0.484385,35,437.79722
-0.189377,44,437.854563
0.577677,38,437.888255
0.751642,31,437.935119
0.166212,36,437.966361
0.557193,31,438.013225
0.236223,35,438.044468
1.397843,33,438.091332
1.194625,32,438.134886
-0.260696,29,438.162887
1.600338,35,438.209751
1.346906,38,438.240994
1.344969,38,438.287857
0.829724,37,438.334722
0.276389,42,438.381585
1.586871,35,438.438033
0.253604,32,438.475942
-0.534783,43,438.529213
0.74944,37,438.562909
0.317187,37,438.609773
-0.293075,33,438.641016
1.136534,29,438.687879
1.173666,31,438.719122
0.805551,41,438.765986
1.098283,35,438.81285
0.557211,40,438.859714
1.662918,34,438.890956
1.548534,38,438.93782
1.447566,40,438.984684
1.384026,30,439.033674
0.845098,39,439.080626
1.300967,35,439.122791
-0.003069,25,439.147275
1.154027,26,439.178517
0.504925,35,439.225382
0.576936,35,439.256624
1.216388,39,439.303489
0.469687,34,439.350352
0.852748,31,439.472956
0.742705,37,439.517233
0.80408,35,439.547251
-0.431909,38,439.594115
0.594939,39,439.651086
1.15175,31,439.687987
1.805987,48,439.738877
0.403929,40,439.785741
0.056501,33,439.832605
0.633407,31,439.863848
0.688471,37,439.910712
1.007007,34,440.719089
0.421215,28,440.750331
1.6581,33,440.797195
0.186116,33,440.828437
0.28452,26,440.873111
0.450682,32,440.909838
-0.023026,37,440.941081
1.162068,34,440.987944
0.888982,36,441.034808
-0.178148,31,441.066051
1.27665,40,441.122879
0.675394,26,441.147257
0.681798,38,441.194121
1.77507,31,441.225364
0.427784,41,441.272228
0.060306,37,441.319092
0.246247,26,441.350334
1.935049,31,441.397198
0.058182,41,441.449148
-0.54092,34,441.496022
1.855745,25,441.525863
1.049346,42,441.562876
1.169654,30,441.60974
0.527456,39,441.656605
0.337039,28,441.687847
1.716957,34,441.719089
0.906535,38,441.765953
0.072316,27,441.797196
0.090454,32,441.84406
-0.212836,30,441.875303
1.046296,30,441.906545
0.677169,40,441.953409
1.387424,38,442.000273
1.710912,31,442.049284
1.456487,39,442.096202
1.692535,26,442.128846
1.452501,30,442.162866
1.455696,35,442.194109
-0.168336,34,442.240973
1.212918,39,442.287836
0.926377,29,442.319079
1.691698,41,442.365942
1.459709,39,442.412807
0.289481,33,442.459671
0.071723,29,442.499239
0.224093,26,442.530156
1.350715,35,442.56286
0.521454,29,442.59411
1.603374,40,442.640967
1.814912,28,442.679709
0.347919,40,442.726573
1.804077,38,442.773437
0.730971,29,442.80468
0.053702,35,442.851544
0.257921,30,442.882786
1.303321,31,442.914028
-0.532098,32,442.960893
-0.623266,39,443.007756
-0.100561,29,443.039
0.157889,31,443.070242
1.250905,30,443.120858
0.61372,28,443.147209
0.1795,28,443.178452
0.990093,29,443.209694
1.3831,34,443.263505
0.723449,37,443.295613
0.88328,31,443.342477
0.644937,25,443.373719
1.51836,31,443.404962
0.260683,25,443.436205
0.104549,34,443.490863
1.159918,28,443.524182
1.141007,31,443.547206
0.913708,40,443.59407
-0.410564,34,443.640934
0.568973,33,443.687798
1.363002,32,443.719041
1.132969,27,443.750284
-0.107112,37,443.797147
0.862089,28,443.82839
0.709592,28,443.869201
1.10646,30,443.896178
-0.451869,34,443.943042
0.325109,37,443.989906
1.739168,43,444.03677
2.098456,39,444.083634
0.572881,37,444.13182
-0.284995,31,444.162843
0.777414,34,444.194086
1.710968,29,444.24095
0.758014,27,444.272193
0.717458,39,444.319056
0.443577,41,444.36592
1.245102,33,444.412785
0.445627,37,444.444027
-0.04089,32,444.498243
0.496414,26,444.52916
-0.045015,32,444.562819
0.460455,31,444.594062
0.665565,43,444.640926
0.235062,37,444.68779
0.806077,29,444.719033
0.530161,46,444.781518
1.256409,28,444.81276
0.654974,36,444.859624
0.179055,27,444.890867
1.019544,25,444.922109
0.571762,36,444.968973
0.384161,39,445.015837
-0.086595,31,445.04708
1.765362,27,445.084871
0.074213,31,445.122831
0.243387,39,445.162831
-0.066792,31,445.194074
0.711278,26,445.225317
0.806728,38,445.272181
-0.03787,38,445.319045
2.241123,39,445.365908
1.180231,44,445.428394
0.950661,42,445.478842
0.96713,32,445.523843
0.136893,34,445.562829
-1.224425,38,445.609692
0.628878,30,446.407903
1.349189,33,446.439146
1.376517,31,446.490801
1.348957,33,446.532107
0.016783,31,446.564698
1.112713,35,446.595941
1.38899,32,446.642805
1.539676,44,446.689669
1.711881,28,446.720912
-0.107156,30,446.767775
0.788566,31,446.799019
0.723938,32,446.845882
0.348592,31,446.877125
1.34502,36,446.921912
1.487649,33,446.953155
0.812396,28,447.000019
1.196041,30,447.113728
0.199971,36,447.147186
1.65772,30,447.178429
1.179964,24,447.209671
0.531071,34,447.256536
0.459651,35,447.287778
0.748102,32,447.334642
1.346608,30,447.365884
0.503363,28,447.397126
-49.450368,40,447.443991
-0.437918,26,447.488799
1.872089,21,447.521143
1.459486,24,447.547183
1.055159,30,447.578425
1.787173,27,447.609668
0.871356,34,447.656532
0.740584,36,447.687775
0.478326,28,447.734638
0.39512,38,447.781502
1.343806,27,447.812745
1.17911,43,447.859608
-0.306464,28,447.890851
0.893249,29,447.922094
1.531894,29,447.953337
1.280143,29,448.0002
1.057578,22,448.015822
0.287575,27,448.047087
0.93497,39,448.093928
1.010423,41,448.147152
0.460315,36,448.194016
1.778961,33,448.225258
1.247633,24,448.256501
0.102124,33,448.303365
0.810974,35,448.334608
1.177403,37,448.381472
0.071387,34,448.428336
1.810875,37,448.478806
1.45301,26,448.510152
1.37199,24,448.540072
1.35749,29,448.562815
1.36892,22,448.594057
0.869453,40,448.640921
0.236319,33,448.687786
0.433015,31,448.726604
0.605772,27,448.746574
1.280183,31,448.793439
1.413103,25,448.824682
1.381782,34,448.855923
-0.141865,37,448.902787
0.700208,33,448.949652
1.032579,34,448.980894
0.837767,36,449.027758
0.875322,42,449.074622
0.008213,40,449.130763
1.80982,27,449.162759
1.348734,31,449.194001
0.332588,31,449.225244
1.224027,33,449.272115
1.082726,28,449.30335
1.236683,31,449.346706
0.944297,39,449.385678
2.11212,39,449.432542
1.628448,30,449.475814
1.06279,34,449.523113
0.30715,38,449.562774
1.174387,37,449.609639
1.022726,24,449.640881
0.788082,31,449.672124
0.977317,23,449.703366
-0.44358,35,449.75023
1.649138,34,449.781472
0.261759,33,449.828336
1.030894,29,449.859579
0.369604,31,449.890822
0.307272,35,449.94391
-0.914707,35,449.978735
1.779026,20,450.009361
1.89635,35,450.044655
-0.371743,30,450.075898
0.928869,36,450.132746
1.7649,36,450.162764
0.158919,32,450.209628
1.497227,32,450.240871
1.053655,36,450.287734
0.559279,46,450.334598
0.203895,25,450.365841
1.008303,28,450.397084
1.583569,28,450.443948
0.321039,34,450.484767
1.209088,40,450.536039
1.253924,25,450.567227
0.807424,32,450.597502
0.384169,37,450.644367
0.309524,35,450.69123
1.487036,33,450.722473
-0.347399,32,450.769337
0.131943,27,450.80058
0.574956,28,450.831821
1.636407,38,450.878686
0.979952,41,450.92555
0.870486,35,450.972414
0.759145,28,451.003656
0.420813,44,451.05052
1.621281,19,451.066141
1.221125,38,451.125752
1.904883,30,451.162231
-0.409736,30,451.194956
1.526376,31,451.234554
1.018992,34,451.266851
1.519033,42,451.313716
0.483612,28,451.344959
0.190701,24,451.376201
0.735002,27,452.193952
0.828353,32,452.225195
0.519592,34,452.272058
0.321619,33,452.303301
0.119696,28,452.334543
1.121339,35,452.379861
0.486013,28,452.411104
-0.000624,34,452.457968
1.728852,33,452.50014
0.883106,31,452.538038
0.236821,34,452.578342
1.779245,23,452.593962
0.608828,33,452.640826
0.382946,28,452.672069
0.712883,34,452.718933
0.109427,27,452.750175
1.606187,39,452.79704
0.836601,28,452.828283
0.642861,32,452.859524
0.531237,27,452.890767
0.142822,27,452.92201
0.806644,41,452.985348
1.309164,38,453.019953
0.833578,32,453.066816
1.450786,40,453.117764
0.368273,40,453.162711
-0.328863,38,453.209575
1.05405,30,453.240817
0.414226,35,453.287682
0.845193,25,453.303303
-1.295802,37,453.350167
0.8849,29,453.381409
0.523048,27,453.412652
0.069695,33,453.46678
0.555061,27,453.499692
-0.292583,41,453.547099
1.412605,40,453.604801
0.316043,26,453.629429
0.310739,38,453.676293
1.027648,30,453.707536
0.275907,32,453.7544
-0.7918,42,453.801263
0.840463,42,453.848127
0.447903,30,453.957477
0.597662,25,453.988719
0.007048,33,454.019962
1.220533,32,454.066826
0.330907,33,454.098068
0.126516,31,454.147077
0.90269,30,454.183287
0.636639,29,454.2119
0.362183,36,454.258763
0.939904,29,454.290006
0.330246,36,454.336869
0.65932,36,454.368112
1.115493,43,454.430598
1.786228,32,454.475768
0.816588,37,454.520041
1.182403,31,454.547072
1.714027,32,454.593936
0.562382,31,454.625179
1.198132,32,454.656421
0.366809,33,454.703285
1.83099,37,454.750149
1.381087,38,454.795996
0.551095,33,454.827239
1.666863,23,454.858482
0.837468,36,454.905346
1.160151,33,454.936589
0.65295,30,454.983453
1.174738,29,455.014695
1.737072,23,455.045938
0.254844,26,455.077181
1.570247,35,455.118727
0.720496,33,455.147068
1.802831,26,455.17831
-0.035341,31,455.225174
0.344809,25,455.256417
0.858308,28,455.287659
0.327183,31,455.318902
1.035175,39,455.37367
1.852761,33,455.412724
0.92271,31,455.447985
1.176658,37,455.494608
1.72373,27,455.528005
0.306549,30,455.562698
0.78277,31,455.593941
1.286206,28,455.640805
0.832768,36,455.672047
0.779573,36,455.718911
0.876697,36,455.765775
1.366956,36,455.812639
0.145689,24,455.828261
0.500084,35,455.875125
1.105694,23,455.906367
0.398343,37,455.955297
1.29316,33,455.994193
0.433255,36,456.03304
0.13928,30,456.064283
0.336684,31,456.095526
1.148809,33,456.147637
1.119167,29,456.179894
0.600735,43,456.226758
-0.237828,27,456.258
-0.111942,31,456.289242
-0.083741,33,456.336107
0.436453,42,456.38297
0.690942,38,456.429834
0.08625,40,456.483702
-0.04129,37,456.52899
1.109547,35,456.562676
1.24799,29,456.59581
1.130229,24,456.627053
0.236637,25,456.658296
1.807161,26,456.689538
1.264233,40,456.736402
0.395978,28,456.767645
1.322427,32,456.798888
0.82337,34,456.845752
0.724861,26,456.876994
0.984052,28,456.908237
-0.9784,34,456.9551
0.954375,25,456.986343
0.636554,28,457.017586
1.271335,42,457.06445
1.777881,25,457.095693
0.822738,26,457.132666
0.539486,37,457.93837
1.159026,33,457.985234
1.142294,39,458.032098
1.301997,32,458.063341
0.498567,33,458.117694
1.944979,35,458.14703
0.563126,32,458.193894
0.501675,31,458.225137
0.475605,34,458.272001
0.848592,31,458.303243
-0.039636,33,458.350107
-0.12048,34,458.381349
0.653597,28,458.425694
0.82099,33,458.465734
0.844265,34,458.505627
0.905061,31,458.544523
0.178851,36,458.578273
1.640852,29,458.609515
1.622854,35,458.65638
1.585623,31,458.687622
0.452353,35,458.734486
1.557023,39,458.781349
0.244874,28,458.812592
-0.554233,30,458.843835
-1.137128,36,458.890699
0.387704,31,458.937562
-0.757246,38,458.968805
0.614184,30,459.019793
0.344842,30,459.054699
1.114746,38,459.093938
0.238918,27,459.132641
1.287123,27,459.162644
0.14433,36,459.193887
1.866911,38,459.240751
0.175071,30,459.287615
1.78369,25,459.303236
1.290014,29,459.3501
0.694048,32,459.381343
0.593749,36,459.428206
1.540548,31,459.468706
1.768189,36,459.511997
-1.427619,40,459.562642
0.833067,38,459.609506
1.316358,39,459.660473
-1.318976,37,459.691715
1.599581,20,459.722958
1.189523,30,459.7542
1.705751,38,459.801064
1.681468,26,459.832307
1.825268,27,459.86355
0.773019,29,459.894792
1.002386,39,459.941656
1.684636,30,459.972899
0.356444,25,460.004142
0.606234,41,460.066628
1.045197,39,460.115678
0.81108,34,460.147014
0.217938,31,460.178258
0.762366,36,460.235821
0.713347,32,460.267218
0.969944,29,460.298461
1.291652,30,460.329704
0.46731,35,460.376568
0.434403,33,460.423432
0.11234,38,460.4697
-1.469515,38,460.515982
-0.989855,37,460.562652
0.936721,26,460.578273
1.559646,30,460.625144
0.072163,32,460.656379
1.728153,35,460.78135
-0.17189,36,460.812592
-0.089248,27,460.856278
0.784668,36,460.888021
0.662754,33,460.934885
-0.151592,32,460.966128
-0.863697,37,461.012992
1.057298,32,461.044234
-0.963832,40,461.091098
0.483877,36,461.146997
1.25349,32,461.17824
1.166012,24,461.209483
0.523952,31,461.240725
1.11343,43,461.303211
1.707872,20,461.318832
1.570406,39,461.365695
0.822442,27,461.396938
1.511186,37,461.449702
1.442381,35,461.492632
1.731339,27,461.524636
1.489841,32,461.562618
1.322517,28,461.593861
0.409996,28,461.625103
-0.883018,35,461.671968
1.318487,35,461.718832
-0.612325,36,461.765695
-0.734063,41,461.812559
0.163292,25,461.843802
-1.120988,39,461.890666
1.073713,31,461.921909
1.567347,31,461.953151
0.614149,37,462.000015
0.25883,33,462.04788
0.659784,30,462.078083
1.609472,32,462.121636
0.361006,29,462.146983
1.739332,25,462.178226
-1.244367,36,462.225089
1.151939,37,462.271953
1.029295,27,462.303196
0.355141,32,462.334438
0.803897,28,462.365681
-0.132685,38,462.412545
0.808768,36,462.463581
1.261406,28,462.498007
0.317276,32,462.535905
0.780588,30,462.562604
-0.719408,39,462.609468
0.419041,29,462.652813
0.832852,33,462.691787
1.474111,31,462.72303
1.044825,36,462.769894
0.036593,27,462.801136
0.873154,25,462.832379
0.230091,42,462.879243
0.771747,34,463.703171
1.52513,36,463.734413
0.23776,33,463.781277
1.696872,27,463.812521
0.419075,37,463.865053
0.09611,23,463.891981
-0.0285,34,463.925251
0.614328,37,463.972115
0.551437,39,464.018979
1.246131,40,464.065843
0.793083,33,464.097085
-0.432377,43,464.16258
0.712849,44,464.209443
0.584472,32,464.240686
0.982593,28,464.271928
1.013385,36,464.318792
0.253691,28,464.350035
0.174692,31,464.396899
1.07995,34,464.444815
1.213132,39,464.49259
0.153674,35,464.534575
0.43507,31,464.56258
0.86701,30,464.593823
0.065756,31,464.640687
0.968106,42,464.687551
0.892152,36,464.734415
0.317666,40,464.781279
1.020662,33,464.812521
-0.144236,28,464.843764
1.838769,40,464.90625
0.833099,34,464.937492
0.271378,37,464.984356
1.819771,31,465.015599
0.909178,30,465.064932
1.601151,26,465.095849
0.27846,28,465.12858
1.857808,35,465.162572
0.499728,38,465.209436
0.197506,35,465.2563
1.038017,39,465.303164
0.544967,29,465.334407
0.932503,34,465.365649
0.585975,28,465.396892
1.108548,32,465.443756
0.47936,30,465.484593
0.430499,28,465.518602
-0.143343,47,465.562567
0.628026,38,465.625053
1.024634,31,465.663405
1.355226,37,465.707353
-0.190464,43,465.754218
1.282301,39,465.801081
1.080065,30,465.832324
0.125963,37,465.879188
1.835942,35,465.926052
2.003624,33,465.957295
0.966925,33,466.004159
0.007864,35,466.035401
0.460563,28,466.066643
0.780862,40,466.127572
-0.67986,33,466.162561
1.652394,30,466.193804
0.720033,35,466.240668
1.316575,31,466.282176
1.590989,42,466.32376
0.611733,30,466.355003
1.737303,25,466.386245
1.281129,39,466.433109
0.960162,37,466.487295
0.243501,33,466.528569
0.72933,33,466.562558
1.429336,37,466.609421
0.879934,30,466.640664
-0.532006,38,466.687528
0.651983,44,466.734392
0.598245,26,466.765634
0.681018,35,466.812499
1.689346,34,466.859781
1.955776,31,466.897721
0.056049,31,466.924349
1.206558,26,466.955592
0.501685,39,467.002456
0.453468,33,467.049319
-0.670308,34,467.080562
-0.023594,30,467.127562
0.921129,37,467.162549
1.181496,40,467.209413
0.085297,33,467.256276
0.042334,31,467.287519
1.471086,22,467.318762
1.303351,39,467.365625
2.232321,35,467.396868
0.735682,39,467.443733
1.168712,26,467.488416
1.169955,29,467.523881
1.46148,25,467.6251
0.602278,38,467.671964
0.015169,33,467.703207
0.7261,33,467.750071
0.701849,36,467.796934
1.3191,28,467.828177
-0.109892,33,467.85942
-0.549719,39,467.906283
0.492939,38,467.953147
-0.860286,41,468.000011
0.113183,34,468.046875
-0.013096,40,468.095641
-0.077964,32,468.137523
0.550493,31,468.16254
1.683055,24,468.193784
-0.247026,36,468.240647
1.561777,31,468.27189
1.074072,27,468.303144
1.053397,39,468.349996
1.226024,28,468.381238
0.238924,31,468.428102
0.057493,33,468.471594
0.254427,38,468.517883
0.52939,30,468.546908
0.461295,36,468.593772
0.656472,38,468.640636
1.960095,27,469.437851
0.901496,35,469.487551
0.059241,35,469.529838
0.658189,31,469.562522
0.584582,34,469.609387
1.533751,36,469.65625
0.057775,32,469.687493
1.699568,32,469.718735
1.718758,36,469.765599
1.395572,38,469.812463
0.229952,28,469.843706
0.650702,28,469.890724
1.19474,42,469.93632
1.803857,31,469.967562
1.168498,29,469.998805
0.069132,39,470.045669
1.63666,34,470.092533
0.906554,33,470.138499
0.566272,30,470.162514
1.357899,35,470.209378
0.24637,27,470.240621
0.321582,31,470.271863
1.312634,34,470.318727
1.307852,32,470.34997
1.010125,37,470.396834
1.624586,29,470.428077
0.767373,38,470.485529
1.960012,25,470.51545
-0.40417,30,470.546958
0.04834,37,470.593823
1.12615,28,470.625065
1.844493,28,470.656308
1.691287,27,470.68755
1.47769,45,470.734414
0.935975,31,470.781278
0.384739,39,470.828142
0.616723,31,470.859385
1.647648,28,470.890627
0.300059,27,470.92187
1.544318,36,470.968734
1.533357,38,471.015598
0.856038,35,471.062462
-0.237674,33,471.103804
0.694154,41,471.146881
-0.645714,39,471.193746
0.700584,32,471.224988
1.344765,31,471.271852
0.142887,38,471.318716
0.964455,31,471.349958
0.223431,29,471.381201
0.564215,26,471.412443
0.459326,32,471.459307
1.890736,27,471.491513
1.146034,30,471.527821
1.688932,36,471.562503
0.640519,34,471.609367
0.614595,33,471.656231
1.003804,32,471.687474
1.238647,29,471.731404
0.667917,36,471.768996
0.340915,30,471.800239
0.428899,38,471.847102
0.065337,36,471.893967
0.686303,31,471.925209
0.43387,31,471.956452
0.925227,34,472.003316
1.434106,42,472.050179
0.252366,31,472.097043
1.011889,29,472.135484
1.143772,38,472.178111
0.255559,33,472.209354
0.810348,35,472.256218
1.301401,31,472.287461
0.864246,31,472.329
1.467732,30,472.360243
1.184066,42,472.407107
-1.122478,41,472.46955
-1.657069,39,472.516736
0.084259,35,472.546937
1.602006,30,472.593799
1.098967,23,472.60942
-0.523209,38,472.656285
0.341691,29,472.687527
0.983901,36,472.734391
1.28275,39,472.781255
1.115859,37,472.828119
0.461543,35,472.874983
0.587838,28,472.909469
0.576166,27,472.928452
0.675086,29,472.975316
0.027823,33,473.006559
0.77484,41,473.053422
0.786975,35,473.100286
1.219256,33,473.145443
0.443031,34,473.1781
0.001208,32,473.209342
1.854313,46,473.271827
0.323918,41,473.318691
0.547248,42,473.365555
0.561168,33,473.412419
1.165695,38,473.463563
1.979128,30,473.498874
1.537235,34,473.540762
1.068026,34,473.578168
0.967711,36,473.60941
0.090227,23,473.656274
0.026625,22,473.671896
0.989232,29,473.703138
0.214688,33,473.750002
0.616375,32,473.781245
0.847444,37,473.82811
1.003092,42,473.890594
0.468485,37,473.921836
-0.317922,38,473.968701
0.662214,34,474.015565
0.715863,22,474.046807
0.432086,22,474.062429
0.074002,30,474.113519
0.759366,34,474.146848
1.915,31,474.17809
0.553671,34,474.224954
1.426267,22,474.256197
0.181036,27,474.28744
1.169607,30,474.318682
0.800065,33,475.139428
0.743321,36,475.256186
0.385115,34,475.287429
0.589927,29,475.318671
1.669165,27,475.362075
1.167364,38,475.393318
0.657548,38,475.440182
0.400824,39,475.499847
0.683273,38,475.546895
0.100351,22,475.562516
0.482041,35,475.60938
0.701665,31,475.656245
0.007734,36,475.687486
