#{"t_start": 1640326699.8908932, "env_id": null}
r,l,t 
0.408645,27,197.518618
-1.302544,36,197.572145
-0.238341,40,197.616045
1.014317,25,197.647288
1.376024,28,197.67853
0.569368,27,197.709773
-0.992781,29,197.741016
0.960061,22,197.772258
0.254836,29,197.8035
-1.272681,34,197.850364
1.541418,18,197.865986
0.386501,22,197.897229
-0.925802,27,197.928471
-0.260868,25,197.959714
0.847041,28,197.990957
1.783952,29,198.022199
1.642268,22,198.053517
0.945987,28,198.087425
1.22762,26,198.115807
1.448369,22,198.131428
0.204507,27,198.162671
0.018232,22,198.204749
-0.359656,27,198.229755
-0.826488,28,198.260998
0.124721,24,198.29224
1.38716,25,198.323483
-0.783384,29,198.354725
1.181584,23,198.385968
0.323838,32,198.417211
1.054088,27,198.448453
-1.084094,32,198.495317
0.250692,33,198.539817
-0.391891,30,198.576126
-0.568067,27,198.609038
0.936892,25,198.629756
0.128294,24,198.660999
0.261409,24,198.696721
-0.978571,31,198.71935
-1.294808,29,198.766213
0.440141,26,198.797456
-0.465895,30,198.828699
-0.100402,32,198.875563
0.621172,24,199.660972
1.043643,21,199.692215
0.006365,29,199.723458
0.691245,31,199.7547
0.240216,26,199.785943
1.849387,22,199.817186
1.191113,24,199.848428
-1.274488,25,199.879671
-0.11068,39,199.925389
0.074518,27,199.956636
0.891656,22,199.972254
0.625224,28,200.019118
0.783397,28,200.05036
-0.027918,28,200.081603
0.775231,27,200.112846
0.694382,22,200.128467
0.884979,22,200.159709
0.083812,24,200.19873
0.204448,31,200.229729
0.81445,27,200.260971
-0.06662,33,200.307836
-0.964817,27,200.339078
1.054068,34,200.37032
0.315546,25,200.401563
-0.186598,22,200.432805
0.391235,24,200.464048
1.745212,25,200.47967
1.361531,25,200.523236
-1.521261,26,200.554446
-0.417019,25,200.585364
0.401479,28,200.614103
1.595679,20,200.629725
0.738981,19,200.660967
0.541928,24,200.692209
-0.397256,33,200.723452
-0.237663,25,200.754694
0.548168,26,200.785938
0.724145,29,200.832801
0.589147,25,200.864044
0.164718,24,200.895287
0.296461,29,200.926529
0.272208,29,200.957772
-0.091757,26,200.989015
0.292789,24,201.020257
-0.252912,26,201.051499
0.376681,29,201.082741
0.174397,31,201.121154
0.375862,29,201.159485
0.645089,33,201.203711
0.49478,24,201.229724
0.878233,25,201.260967
1.149007,27,201.292209
-1.006566,27,201.323452
0.706491,23,201.354694
0.244856,22,201.370316
-0.765824,38,201.41718
0.099214,27,201.448422
1.437498,22,201.479665
-0.130461,25,201.510907
-0.084727,24,201.543804
1.25876,24,201.573099
-2.636365,29,201.608006
0.960058,26,201.692204
0.294592,30,201.738919
0.122321,30,201.774517
0.759269,30,201.80576
0.548859,22,201.821382
0.330359,23,201.852624
0.714312,30,201.883866
-0.16142,29,201.93073
-1.547426,30,201.961973
1.093602,23,201.993215
1.216716,28,202.024459
0.924146,25,202.055701
0.138956,26,202.086943
0.989621,27,202.118186
-0.942615,32,202.149429
-2.00523,39,202.206697
-0.629266,32,202.229709
0.485142,30,202.276573
0.994696,21,202.292194
0.948782,21,202.332815
0.240947,26,202.359828
0.007697,24,202.391072
1.786274,28,202.422314
0.982762,27,202.453557
-0.177964,31,202.484799
-0.411587,27,202.516042
-2.081193,30,202.562746
0.160418,26,202.594031
1.127894,26,202.614079
0.22715,24,202.645322
0.95343,27,202.676565
0.645166,33,202.723428
1.113859,22,202.754671
0.428305,26,202.785913
0.356563,24,202.801535
0.29184,31,202.848399
1.316188,25,202.879642
0.787683,26,202.919
0.743354,23,202.946969
-0.082959,30,202.977583
-0.578795,31,203.008825
0.224643,27,203.040068
-0.604269,29,203.086932
0.455406,25,203.102553
-0.018756,24,203.133795
-0.085264,26,203.165038
-0.40046,33,203.21408
0.548524,26,203.245323
-0.117763,28,203.276566
0.820803,26,203.307808
1.81488,23,203.339051
-0.11299,25,203.370293
0.585553,27,203.401536
-0.540497,29,203.432778
-0.654558,29,203.46402
-0.02766,22,203.495264
0.546472,22,203.530408
1.868083,23,203.558422
1.177286,21,203.584352
0.210147,25,203.61407
1.517987,25,203.629692
1.139595,29,203.676556
0.804469,23,203.692178
1.152829,23,203.723419
0.604302,27,203.754662
0.244756,24,203.785905
0.030774,34,203.832769
-0.567036,30,203.864012
-0.526875,31,203.895255
1.407175,33,203.942118
0.894843,24,203.973361
0.896899,24,203.988982
0.824034,27,204.035846
0.007542,30,204.067088
-0.267237,28,204.098331
0.002812,33,204.144067
0.513582,27,204.165048
0.066241,25,204.205672
1.280825,24,204.229684
0.604348,26,204.260926
0.503454,23,204.292169
1.819299,21,204.323411
0.606679,24,204.339033
0.197092,29,204.385896
1.095427,28,204.417139
0.404475,26,204.448382
0.491354,28,204.479624
0.970582,25,204.510867
-0.590314,31,204.552704
-0.853265,32,204.591007
-0.521387,28,204.614061
-0.195297,30,205.421442
-0.274932,33,205.452685
-0.053756,30,205.499548
-1.795498,36,205.530791
0.30605,35,205.585333
1.138546,30,205.614048
1.581919,27,205.64529
0.563808,33,205.692155
0.392042,36,205.723397
1.231987,21,205.754646
0.375086,30,205.785883
0.684137,22,205.817125
1.308843,26,205.848368
-0.479993,30,205.879611
0.430668,31,205.925219
1.492914,22,205.951149
0.082872,28,205.975159
0.902828,25,206.006402
0.042316,21,206.037644
1.01011,29,206.068887
-0.795604,33,206.10013
0.688463,23,206.131372
-0.668202,32,206.181736
-0.6873,33,206.214039
0.232491,33,206.260903
-0.533533,25,206.276524
-0.661158,29,206.323389
-1.60543,36,206.354631
-0.141856,27,206.401495
-0.019152,22,206.417116
0.317273,31,206.46398
0.319487,31,206.495223
-0.037472,28,206.534853
1.445663,17,206.554799
-0.060368,33,206.594982
0.01125,31,206.62966
-0.140172,23,206.645282
0.276153,34,206.692146
0.59547,34,206.73901
-0.133534,33,206.770253
0.668689,37,206.817116
0.800582,31,206.863981
0.177839,28,206.895223
0.897698,23,206.926465
-1.251165,32,206.957708
0.138356,24,206.98895
0.162799,27,207.020193
0.452119,26,207.051436
1.158314,21,207.082678
0.94966,24,207.0983
1.037659,22,207.138661
0.825198,29,207.169268
0.882696,25,207.201644
1.403343,28,207.229649
-0.59315,31,207.260891
-0.568888,29,207.292134
0.833234,25,207.323376
0.655152,27,207.354619
-0.469138,30,207.401483
0.105183,30,207.432725
-0.256972,31,207.463968
0.816978,24,207.495211
0.31194,29,207.539732
-0.370806,31,207.576951
1.192395,28,207.61086
1.640415,22,207.629647
0.346283,23,207.66089
0.426801,25,207.692133
0.104006,33,207.723375
-0.353814,33,207.770516
0.117572,29,207.801759
0.066906,29,207.833001
1.68298,23,207.864244
0.343902,24,207.895487
-0.70019,30,207.926729
0.463231,32,207.957972
-1.294396,30,208.004836
1.570945,20,208.020458
-0.934333,29,208.0517
1.093398,25,208.082942
1.017879,21,208.114185
1.258896,27,208.145427
0.227543,27,208.18667
0.958617,24,208.214029
-0.619409,26,208.245272
0.505581,31,208.276514
0.819984,23,208.307756
-0.015236,32,208.352572
1.100658,24,208.36976
1.552164,31,208.416625
0.466391,29,208.510352
-0.044587,29,208.544682
-0.152468,30,208.580998
-0.952348,34,208.614008
1.413722,21,208.645251
-2.020191,33,208.676494
1.425472,26,208.707736
0.459225,33,208.7546
0.435758,36,208.785842
0.063544,25,208.817085
0.353842,25,208.848328
0.138628,22,208.87957
1.485429,23,208.910813
-0.382989,27,208.950168
-0.078482,38,208.987775
0.221184,39,209.034639
-0.142696,31,209.065882
0.203388,24,209.097124
-0.097099,33,209.143988
-0.722421,35,209.188683
-0.638618,29,209.214006
-0.072227,37,209.26087
-0.055655,31,209.292113
0.560301,31,209.338977
1.095177,22,209.354598
1.26008,23,209.385841
-0.074679,32,209.432704
-0.252402,30,209.463947
0.298766,28,209.495189
-1.039467,29,209.536705
0.569068,34,209.577596
0.504731,22,209.604523
-0.079142,30,209.629624
1.786652,19,209.660866
1.228142,23,209.676487
0.664696,23,209.70773
1.101248,26,209.738973
1.310113,30,209.770215
1.547586,28,209.817079
-0.524782,28,209.848322
-0.155009,25,209.879564
0.338831,29,209.910807
0.464383,25,209.94205
0.752905,25,209.973292
0.890665,31,210.004535
0.025362,31,210.035778
1.319011,22,210.06702
1.091275,28,210.098262
-0.536257,30,210.129506
0.987224,22,210.170861
-1.21472,37,210.213995
0.035245,21,210.229617
0.840898,22,210.260859
0.259422,30,210.292101
1.659285,20,210.323344
0.599941,32,211.133698
1.088119,20,211.149319
-0.388701,29,211.193621
1.592853,25,211.213982
0.503581,23,211.245225
1.225946,23,211.276468
0.822354,26,211.30771
-0.235502,23,211.323332
1.076568,18,211.354574
-0.861712,29,211.393922
0.338496,30,211.418568
1.677604,27,211.44981
0.666032,27,211.481052
0.181204,26,211.512295
-0.289235,25,211.55562
-0.250364,33,211.59665
0.413487,24,211.613981
1.149952,24,211.645224
0.643699,27,211.676466
0.170733,30,211.707709
0.24739,30,211.754573
0.130008,31,211.785816
0.035018,26,211.817058
-0.280304,37,211.863922
0.125719,30,211.895165
0.738624,23,211.926408
-0.956338,34,211.973272
-0.54704,27,212.005989
0.221883,33,212.039974
-0.093944,26,212.071217
0.483264,28,212.102459
0.570891,23,212.133702
0.218489,27,212.164945
0.536593,29,212.204031
1.297338,23,212.229593
0.832264,22,212.245214
-0.135753,24,212.276457
-0.565626,36,212.323321
-0.974032,31,212.354563
0.802391,23,212.385806
-0.00648,25,212.417048
0.206584,25,212.448291
0.477143,23,212.479534
0.182128,25,212.495155
0.087348,23,212.536653
-0.313249,26,212.566987
-0.297427,28,212.600896
-1.555863,36,212.643828
0.664957,28,212.670447
-0.888825,30,212.701689
0.794413,25,212.732932
-0.334393,37,212.779796
1.847987,27,212.811038
-0.23571,25,212.842281
0.698903,23,212.873524
-0.333427,26,212.904766
-0.14679,24,212.936009
1.304122,23,212.967252
-0.811884,32,212.998494
1.931483,24,213.029737
-0.773053,34,213.076601
0.164963,31,213.107843
1.845119,27,213.139086
-0.347205,23,213.170329
1.780972,22,213.200578
0.443503,21,213.225325
0.734728,30,213.251942
1.030978,24,213.289552
0.942146,20,213.30922
0.198135,26,213.340462
1.345415,28,213.371705
-0.096097,30,213.402947
-0.782147,29,213.43419
0.189847,27,213.481053
-0.259793,26,213.496675
-0.872865,29,213.545622
0.467233,31,213.581933
0.768419,30,213.613969
0.409945,31,213.645211
1.583561,19,213.676455
0.552816,26,213.707697
-0.241628,30,213.738939
0.357521,30,213.770182
0.695396,21,213.801425
-0.349853,30,213.843134
-0.301267,24,213.868097
0.186056,31,213.899339
0.074648,22,213.930582
1.503269,26,213.961825
0.029625,34,213.993067
1.4321,23,214.02431
0.928191,25,214.055553
-0.650079,30,214.086795
0.31089,33,214.133659
-1.032953,26,214.164902
-0.289313,27,214.200579
1.096847,28,214.229569
0.252059,24,214.260812
-0.668474,28,214.292055
1.407013,25,214.323297
-0.784279,30,214.35454
-0.571422,23,214.385783
1.041463,25,214.423447
1.666869,24,214.45342
0.251303,25,214.468414
1.136538,25,214.499657
0.426925,30,214.548321
0.205693,25,214.578241
1.093427,22,214.606166
-1.308672,23,214.629561
0.296867,31,214.660804
0.94063,26,214.692046
0.391748,20,214.723289
0.36835,27,214.754532
-0.329878,33,214.785774
-1.227001,34,214.832638
0.348218,25,214.863881
1.713333,22,214.895124
0.679799,26,214.926366
0.452017,23,214.957614
-0.359533,28,214.988851
0.57508,24,215.021225
0.462013,20,215.044164
0.750729,28,215.070479
-0.997563,33,215.101722
-0.138422,29,215.148585
0.803927,20,215.164207
-0.264146,34,215.213933
-0.264573,31,215.245175
0.024811,26,215.338904
1.222513,23,215.370147
0.271365,24,215.401388
-0.901442,25,215.432631
1.27031,32,215.463875
-1.125322,31,215.495117
-1.633062,27,215.540611
0.933634,24,215.56995
1.255705,28,215.603859
0.716627,22,215.630866
-0.792616,32,215.668637
1.093767,27,215.699879
-0.467027,31,215.731122
-0.188315,33,215.762365
0.532163,23,215.793607
0.695826,22,215.82485
1.211487,27,215.856092
0.434242,27,215.887335
0.359944,22,215.918577
-0.913323,25,215.934199
0.159311,24,215.965442
0.844813,32,216.012305
1.379061,24,216.043548
-0.404066,27,216.07479
-0.541228,27,216.875343
0.49849,26,216.898385
1.048721,22,216.929628
0.450767,28,216.96087
0.054321,33,216.992113
0.108656,27,217.038976
1.117674,23,217.054598
1.253998,21,217.08584
0.022607,33,217.117084
0.995289,25,217.148326
1.738522,18,217.183589
1.183549,20,217.207525
1.462011,27,217.229536
-0.326525,28,217.260778
1.082118,30,217.307642
-0.034027,26,217.338885
0.329484,34,217.370127
0.611558,24,217.40137
0.526166,30,217.432613
0.013953,23,217.469578
-1.812503,31,217.50082
0.840369,22,217.535622
0.841086,17,217.555568
1.04114,30,217.592866
0.268499,26,217.613908
0.106194,27,217.645152
0.99579,26,217.676394
1.471681,24,217.707636
0.633311,26,217.738879
0.24854,28,217.770122
1.619314,19,217.801364
-0.853449,32,217.832607
0.44223,32,217.879471
0.682058,20,217.895092
0.98796,31,217.926335
1.125606,22,217.957577
0.568956,25,217.98882
-0.532198,30,218.032102
1.673076,26,218.064017
-0.704967,30,218.099261
-1.557265,31,218.130505
0.552732,28,218.161746
-0.304002,19,218.193537
0.763942,28,218.213905
0.190949,35,218.260769
0.004158,33,218.307632
0.189543,26,218.338875
0.550532,22,218.354497
0.230386,23,218.385739
-0.813137,32,218.432603
-1.694645,34,218.463846
0.271521,26,218.495089
-1.246056,35,218.546571
-0.388601,33,218.585871
0.61001,27,218.613902
0.255073,27,218.651201
-1.039237,33,218.690134
0.349015,32,218.716756
0.369463,29,218.747998
-0.727672,31,218.794862
-0.082681,34,218.826105
1.07349,26,218.87297
1.10874,28,218.904212
0.413439,26,218.935454
-0.66786,34,218.966696
1.015346,32,219.013576
0.790183,22,219.044804
1.028658,22,219.060424
1.148513,22,219.091667
0.865742,18,219.107289
0.587483,29,219.154152
0.760165,28,219.18854
-1.315797,32,219.213888
-0.01391,25,219.245131
0.918419,31,219.293009
1.034332,23,219.318854
0.676029,26,219.350096
-0.791173,31,219.381338
0.603381,24,219.412582
0.240834,26,219.443824
0.008146,21,219.459445
-0.255841,28,219.50631
0.027034,34,219.547544
-0.533438,29,219.582564
-0.432649,25,219.613887
-0.383647,22,219.629508
1.555947,21,219.660752
0.135371,26,219.691994
1.673368,18,219.707615
0.943701,30,219.738858
1.008254,27,219.785722
0.551266,23,219.801343
1.618165,22,219.832585
0.319542,34,219.879939
0.692772,28,219.901567
-0.487881,27,219.93281
0.571116,25,219.964053
0.58696,21,219.995296
0.010116,34,220.026538
0.162703,26,220.057781
0.429626,27,220.089024
0.356731,19,220.120266
1.657921,22,220.151509
-0.388186,29,220.189523
0.980669,20,220.213459
-2.002718,30,220.245125
1.714693,22,220.260746
0.491636,30,220.30761
-0.481398,29,220.338852
-0.192521,26,220.370095
-0.080669,27,220.401338
0.241565,24,220.43258
1.161528,29,220.463823
1.230752,26,220.502542
0.353651,28,220.536603
0.197295,26,220.567888
0.505845,28,220.602795
0.181919,28,220.629493
1.365251,25,220.660735
1.366313,31,220.691978
-0.022355,25,220.72322
-1.620073,34,220.770084
-0.202616,29,220.801327
0.714565,32,220.832569
-0.53669,27,220.863812
0.288509,25,220.910676
0.005218,25,220.941919
0.408917,22,220.957541
0.991357,22,220.988783
-0.08631,33,221.020025
-0.362262,37,221.066889
0.235686,27,221.109603
1.798474,20,221.11959
1.66512,23,221.150834
1.193604,23,221.188515
-1.022822,26,221.213862
0.125689,25,221.245106
1.176263,30,221.276348
-0.24712,34,221.323212
0.933384,18,221.338833
0.317571,32,221.370076
-0.497878,28,221.416939
1.487822,26,221.448182
0.368601,27,221.479425
0.618832,22,221.495046
-1.092297,39,221.554519
-0.041212,28,221.587826
0.598704,24,221.613862
0.33506,23,221.629483
0.25633,32,221.676347
0.95433,20,221.707078
1.402405,26,221.728116
-1.963844,29,221.75936
1.400287,27,222.571861
1.518509,20,222.595797
-0.538483,23,222.613854
0.47899,25,222.645096
0.02301,29,222.676339
0.25086,29,222.707581
0.745915,19,222.738824
-0.070053,24,222.770067
-0.609443,32,222.801309
1.059836,23,222.832552
0.188174,27,222.926095
-0.7696,22,222.939218
-0.227865,28,222.970461
1.16342,23,223.001704
-0.611093,29,223.032946
-0.201064,28,223.07981
-0.277805,28,223.111053
0.931947,27,223.142296
1.533093,20,223.157917
1.451988,20,223.196475
-0.873047,30,223.229466
0.002984,28,223.260709
1.183197,28,223.291951
0.368312,24,223.323195
1.294416,25,223.354437
0.926398,26,223.385679
0.427836,28,223.416922
0.406207,28,223.448164
-0.403951,26,223.479408
0.596621,30,223.519647
-0.381502,33,223.561085
0.963159,27,223.593998
0.497516,20,223.613836
1.506412,21,223.629458
-0.6196,35,223.676321
0.570502,25,223.707564
-0.427322,29,223.738807
0.581966,25,223.770049
1.578415,26,223.801292
-0.543135,30,223.848156
0.186687,23,223.863777
0.614436,26,223.89502
1.656205,25,223.926263
1.256886,27,223.957505
0.890104,20,223.988748
-0.009364,26,224.01999
0.227707,27,224.051233
0.982371,25,224.082475
0.277238,25,224.116191
-0.119926,29,224.149173
0.097123,33,224.189481
-0.374561,30,224.213828
1.18621,23,224.24507
-0.644748,32,224.291935
0.831231,27,224.323178
1.38574,24,224.35442
1.427923,23,224.370041
0.667218,22,224.401284
-0.264315,26,224.432534
0.494555,28,224.463769
1.40082,25,224.495012
0.634717,23,224.531565
-1.689343,26,224.562481
1.324906,20,224.586807
-0.063915,27,224.613828
-0.391969,32,224.64507
1.563984,25,224.676313
0.277451,21,224.711674
1.189443,25,224.741693
-1.065849,35,224.773334
0.534683,27,224.804576
0.39769,24,224.835819
0.195684,32,224.882683
0.483083,27,224.913925
0.882201,22,224.945168
0.333439,37,224.992032
1.010804,25,225.007653
0.855978,21,225.038896
-0.453034,25,225.070139
0.831076,28,225.101381
-1.076422,33,225.148245
1.206539,22,225.163867
0.658237,27,225.208416
0.124079,32,225.245065
0.232067,31,225.276307
0.58363,26,225.313652
1.444997,23,225.341668
-0.306537,36,225.37432
0.923673,25,225.405562
0.757953,23,225.436804
0.23462,26,225.468047
0.709946,30,225.49929
-0.229384,30,225.530532
-0.878075,27,225.578144
0.536002,26,225.609061
1.507528,25,225.629437
0.689741,32,225.676302
0.7724,27,225.707545
0.525427,25,225.738786
0.721472,24,225.754408
-0.340386,25,225.792252
-0.970407,30,225.823495
0.894154,27,225.854738
0.325945,27,225.88598
0.479522,28,225.930323
-0.203048,30,225.952304
-1.10967,33,225.999168
1.56934,22,226.030411
0.190536,29,226.061653
0.786918,23,226.077275
1.336398,29,226.124138
0.147351,29,226.155381
-0.507513,25,226.191448
0.853259,22,226.213813
-0.617838,31,226.245056
-0.058402,36,226.29192
0.619596,28,226.323163
0.836628,26,226.354405
0.383323,23,226.385648
-0.022403,26,226.41689
-0.620372,26,226.448133
0.002593,28,226.479376
-1.289587,32,226.510618
0.155547,25,226.55131
-0.018476,32,226.590449
-0.12691,29,226.613804
0.447971,24,226.645047
0.015491,28,226.676289
-0.368373,32,226.723153
-0.633153,38,226.770017
1.541753,18,226.785638
0.404533,25,226.816881
0.730837,29,226.848123
0.518174,28,226.879366
0.354017,24,226.910609
-1.230493,27,226.957473
0.628965,24,226.973094
0.123858,29,227.019958
-1.297353,29,227.051201
-0.115445,26,227.082443
1.645221,19,227.098064
1.643352,26,227.138421
1.78989,21,227.163797
-0.098103,34,227.204403
-0.211303,29,227.22942
1.116993,20,227.260662
0.215556,28,227.291905
0.086216,21,227.307526
0.377326,35,227.35439
0.36855,28,227.385633
0.665923,28,227.416875
1.435731,19,227.448117
-0.511015,26,227.479361
-1.107886,32,228.276257
0.364577,25,228.307499
0.591083,31,228.355391
1.738796,23,228.382369
0.3404,21,228.405997
0.964379,22,228.421618
0.481266,26,228.452861
-0.296205,36,228.499725
0.884526,24,228.530967
1.75075,25,228.568107
0.606204,24,228.597404
-0.007122,30,228.629403
0.226153,23,228.660645
-0.337328,31,228.691888
-0.209854,30,228.72313
-0.14343,35,228.769994
0.092914,23,228.801237
-0.686057,30,228.832479
-0.473616,28,228.863723
0.471616,27,228.894965
-0.370192,28,228.943981
0.066686,32,228.981924
-0.178445,33,229.008546
1.403462,27,229.039789
1.221476,27,229.071031
-0.297051,34,229.117895
0.202218,24,229.149137
0.382798,20,229.180448
0.525502,23,229.207375
0.740952,27,229.229397
0.587248,23,229.260638
0.010046,28,229.291881
1.381509,21,229.323124
0.777422,29,229.354366
0.41981,27,229.385609
0.100918,27,229.416852
-0.172683,31,229.448094
-0.651732,33,229.494958
0.661258,29,229.533463
1.282142,25,229.564381
0.710046,31,229.601282
-0.163433,30,229.629389
0.949232,32,229.738739
-0.075328,26,229.769981
-0.423597,31,229.801223
0.129183,29,229.832466
1.597632,29,229.863709
-0.988531,31,229.910573
1.233429,27,229.941815
0.068804,35,229.973058
-0.160407,30,230.019922
-0.103129,29,230.051164
0.093875,28,230.082407
0.951684,30,230.11365
-0.119579,29,230.161272
1.030585,29,230.196178
0.160139,26,230.213766
0.858508,26,230.245009
-0.403279,30,230.291873
-0.420664,30,230.323115
1.301459,26,230.354358
0.507033,32,230.3856
0.340672,29,230.432464
1.189695,29,230.463707
-0.279417,27,230.49495
0.815702,35,230.54143
0.790518,24,230.570795
1.413418,22,230.597393
0.111182,30,230.62938
1.361043,26,230.660622
-0.704922,29,230.691864
1.860959,20,230.707486
1.382881,22,230.738729
1.196997,26,230.77987
0.967101,28,230.801595
0.146166,26,230.832824
-1.170875,30,230.879688
-0.721171,31,230.910931
0.417056,28,230.942174
0.986957,26,230.973416
0.315203,29,231.02028
-0.000719,29,231.051522
-0.166931,36,231.098387
0.647261,27,231.129628
0.757685,26,231.160872
1.138455,28,231.195383
1.785322,24,231.213751
0.272579,34,231.260615
0.497882,28,231.291858
0.102451,31,231.323101
0.550126,26,231.354342
1.283257,27,231.397026
0.030908,23,231.418015
1.208555,20,231.433636
1.497925,22,231.464879
0.581683,25,231.496121
0.447957,30,231.539426
1.697189,20,231.563802
0.763733,35,231.607684
1.746987,29,231.62937
-0.770715,36,231.676234
0.093109,29,231.707476
-0.187741,24,231.738719
1.0305,31,231.769961
-0.05131,28,231.816825
1.811478,21,231.832447
0.747019,31,231.879311
-0.07718,25,231.894932
-0.061403,28,231.941796
1.654502,18,231.957417
-0.032335,27,231.99811
0.749169,27,232.0178
0.137713,26,232.049043
0.109362,27,232.080286
0.05576,27,232.111528
0.39508,27,232.142771
1.730791,19,232.180408
1.033102,35,232.21374
-1.077278,34,232.260604
-0.00517,26,232.291847
1.327319,24,232.307468
1.048966,23,232.338711
0.621255,30,232.385575
1.713085,30,232.416817
-0.533358,31,232.44806
0.79064,28,232.479302
0.548669,25,232.510545
0.432675,23,232.547399
1.348974,27,232.58142
0.040648,35,232.619058
-2.413543,35,232.650301
1.033344,28,232.697164
0.112877,32,232.728407
0.447075,27,232.75965
-0.370263,31,232.790892
0.780437,27,232.822135
0.30016,30,232.868999
-1.033934,31,232.900242
0.785387,22,232.931484
0.015711,29,232.962727
0.104122,35,233.009591
1.278678,23,233.040834
0.781923,22,233.056455
-0.390512,31,233.103319
0.722637,27,233.134561
-1.509452,33,233.165804
-0.263765,32,233.216319
0.865029,23,234.00798
1.354483,21,234.039223
1.429821,33,234.070465
1.601874,28,234.101708
-1.02995,33,234.148572
-0.276043,37,234.196341
1.141798,27,234.213717
0.007317,26,234.24496
1.526265,21,234.276202
0.054639,28,234.307445
0.760266,20,234.338688
0.970868,29,234.36993
-1.679324,29,234.401173
0.202784,24,234.443852
0.084338,32,234.477201
0.602278,28,234.508442
0.620984,37,234.559338
-0.095146,36,234.603632
0.768331,26,234.629336
1.693312,31,234.660579
0.399041,30,234.707443
-0.377985,41,234.754307
-0.985522,30,234.785549
0.439684,31,234.816792
-0.234882,36,234.863656
-0.416982,29,234.910521
0.949722,28,234.941763
0.850635,28,234.973005
0.844762,21,235.004247
0.827288,27,235.039269
1.014365,27,235.067882
0.088583,25,235.099124
1.016493,23,235.114745
0.766306,22,235.145989
0.189795,26,235.186354
0.831141,35,235.215293
0.175103,25,235.246544
0.790625,39,235.2934
0.453481,35,235.340264
0.257207,40,235.387128
0.4306,36,235.433992
1.51116,26,235.465235
-0.082883,34,235.496477
0.58093,29,235.542401
0.67811,27,235.574708
0.443403,33,235.61371
0.55504,32,235.654421
0.234662,30,235.679519
1.009647,27,235.710762
1.19478,24,235.742005
0.747809,22,235.773248
-0.242007,31,235.80449
-0.030817,21,235.835733
0.899812,31,235.866975
-0.216058,37,235.913839
-0.261702,35,235.960703
0.652573,30,235.991946
1.44314,20,236.007568
1.373903,29,236.054431
0.357133,31,236.085674
1.008504,25,236.116917
0.587611,28,236.148159
0.020677,33,236.197321
-0.006477,21,236.213692
0.681205,28,236.256042
0.940228,26,236.287001
0.213921,36,236.327252
0.723335,28,236.358495
0.880477,23,236.389737
0.227014,38,236.42098
1.139463,30,236.467844
-0.294913,36,236.577947
0.174554,27,236.612853
0.219309,24,236.629325
-0.174698,35,236.676189
-0.541502,30,236.707432
-1.064698,28,236.738674
0.698017,25,236.769917
-1.622913,30,236.816781
1.131679,23,236.832402
0.669396,24,236.874125
-0.02607,28,236.899096
-0.731672,36,236.945961
-0.096076,26,236.977203
0.051841,28,237.008445
-0.706844,36,237.05531
0.400829,29,237.086552
-0.768894,26,237.117795
1.399333,25,237.149037
0.786786,26,237.19227
0.282826,27,237.21368
0.115911,30,237.260544
-0.674417,35,237.291786
0.783089,32,237.33865
-0.088334,32,237.369893
0.509401,23,237.401135
-1.405209,36,237.447999
0.871284,19,237.468837
0.911382,29,237.500079
1.54977,28,237.531322
1.240029,25,237.567997
-0.027463,30,237.604898
0.508118,29,237.629337
-0.498651,38,237.6762
0.411281,31,237.707444
-0.090384,27,237.754307
-0.172683,26,237.785556
0.135555,36,237.816793
0.714742,27,237.848035
0.72452,29,237.894899
0.435232,24,237.91052
0.147401,27,237.941763
1.312142,23,237.973006
0.808036,28,238.004248
0.419742,27,238.035491
-1.078167,30,238.085592
-0.606427,32,238.116834
-0.398553,33,238.148077
-2.059536,29,238.197295
0.623857,33,238.229318
-0.248218,29,238.260561
0.243739,32,238.307424
0.316966,25,238.338667
-0.824062,31,238.36991
-0.091804,26,238.401152
1.390894,22,238.432395
0.102477,25,238.463637
0.87317,22,238.479259
0.19624,26,238.510502
0.047241,29,238.557304
0.627772,25,238.587629
-0.120664,32,238.613681
0.713022,25,238.644924
0.652179,29,238.685129
0.52854,26,238.716372
-0.409446,29,238.747614
1.049525,25,238.778857
0.950179,21,238.8101
0.676631,26,238.841342
-0.092269,25,238.856963
0.88824,35,238.919449
-0.074328,36,238.950691
0.958764,24,238.981934
0.269957,31,239.785497
0.642482,29,239.832361
0.102378,34,239.87373
-1.089402,37,239.914689
0.452275,29,239.945933
0.981523,28,239.977175
0.782755,28,240.008418
0.732852,27,240.03966
0.99772,25,240.070903
-1.14558,27,240.102146
-0.929755,26,240.133388
0.170318,28,240.164631
0.408776,28,240.211238
-0.459926,26,240.229294
0.605964,26,240.260536
-0.945268,37,240.3074
0.397542,32,240.354264
0.999274,25,240.385507
0.462608,28,240.41675
-0.110266,35,240.447992
0.518365,31,240.496961
1.488026,23,240.513951
0.046893,28,240.558272
-1.060072,31,240.595582
1.16643,28,240.629294
-0.875965,28,240.660536
-0.091635,26,240.691778
0.692751,26,240.723021
1.83259,20,240.738642
0.552145,31,240.785506
-0.115588,33,240.816749
0.088015,34,240.863612
-0.683416,31,240.894855
0.298539,28,240.941719
1.567605,27,240.972962
0.450865,29,241.004204
1.127664,24,241.03652
0.597036,29,241.070831
0.173169,30,241.101437
1.088273,28,241.132679
1.195602,33,241.180303
0.41079,24,241.209225
0.430837,32,241.244877
1.147759,24,241.27612
0.490387,20,241.291741
-0.240215,28,241.322984
